MUNICIPIO,TOTAL,MOTOCICLETA,ANO,MES
CAPITAO,2222,522,2022,1
CAPIVARI DO SUL,3152,331,2022,1
CARAA,3791,848,2022,1
CARAZINHO,47443,6700,2022,1
CARLOS BARBOSA,22926,2472,2022,1
CARLOS GOMES,928,164,2022,1
CASCA,8523,661,2022,1
CASEIROS,2549,253,2022,1
CATUIPE,7399,1354,2022,1
CAXIAS DO SUL,344438,37111,2022,1
CENTENARIO,2121,288,2022,1
CERRITO,3933,1013,2022,1
CERRO BRANCO,2656,658,2022,1
CERRO GRANDE,1734,451,2022,1
CERRO GRANDE DO SUL,8237,3048,2022,1
CERRO LARGO,11371,1958,2022,1
CHAPADA,9059,1402,2022,1
CHARQUEADAS,20271,3061,2022,1
CHARRUA,1605,235,2022,1
CHIAPETTA,3053,354,2022,1
CHUI,7238,473,2022,1
CHUVISCA,3385,854,2022,1
CIDREIRA,6508,1065,2022,1
CIRIACO,4061,562,2022,1
COLINAS,2145,374,2022,1
COLORADO,3210,353,2022,1
CONDOR,5398,648,2022,1
CONSTANTINA,8364,1025,2022,1
COQUEIRO BAIXO,868,151,2022,1
COQUEIROS DO SUL,1930,392,2022,1
CORONEL BARROS,2112,283,2022,1
CORONEL BICACO,5006,752,2022,1
CORONEL PILAR,1129,100,2022,1
COTIPORA,3205,332,2022,1
COXILHA,2481,212,2022,1
CRISSIUMAL,11150,3421,2022,1
CRISTAL,5091,892,2022,1
CRISTAL DO SUL,1851,538,2022,1
CRUZ ALTA,43070,7228,2022,1
CRUZALTENSE,1475,316,2022,1
CRUZEIRO DO SUL,11003,1866,2022,1
DAVID CANABARRO,3970,659,2022,1
DERRUBADAS,1901,549,2022,1
DEZESSEIS DE NOVEMBRO,1757,455,2022,1
DILERMANDO DE AGUIAR,1353,256,2022,1
DOIS IRMAOS,21083,2397,2022,1
DOIS IRMAOS DAS MISSOES,1412,224,2022,1
DOIS LAJEADOS,2600,270,2022,1
DOM FELICIANO,8659,2385,2022,1
DOM PEDRITO,27232,5456,2022,1
DOM PEDRO DE ALCANTARA,1652,445,2022,1
DONA FRANCISCA,1969,478,2022,1
DOUTOR MAURICIO CARDOSO,3841,706,2022,1
DOUTOR RICARDO,1528,214,2022,1
ELDORADO DO SUL,22102,3629,2022,1
ENCANTADO,19020,2802,2022,1
ENCRUZILHADA DO SUL,16009,2911,2022,1
ENGENHO VELHO,800,106,2022,1
ENTRE IJUIS,7977,1172,2022,1
ENTRE RIOS DO SUL,1680,167,2022,1
EREBANGO,2062,231,2022,1
ERECHIM,85661,10994,2022,1
ERNESTINA,2954,387,2022,1
ERVAL GRANDE,3008,602,2022,1
ERVAL SECO,4693,881,2022,1
ESMERALDA,2126,140,2022,1
ESPERANCA DO SUL,1943,594,2022,1
ESPUMOSO,14081,1874,2022,1
ESTACAO,4994,410,2022,1
ESTANCIA VELHA,34772,5004,2022,1
ESTEIO,48913,5704,2022,1
ESTRELA,28137,3836,2022,1
ESTRELA VELHA,2449,386,2022,1
EUGENIO DE CASTRO,2191,290,2022,1
FAGUNDES VARELA,2210,271,2022,1
FARROUPILHA,53521,4868,2022,1
FAXINAL DO SOTURNO,4703,757,2022,1
FAXINALZINHO,1331,174,2022,1
FAZENDA VILANOVA,3157,619,2022,1
FELIZ,11357,1629,2022,1
FLORES DA CUNHA,27032,2106,2022,1
FLORIANO PEIXOTO,1426,273,2022,1
FONTOURA XAVIER,6581,983,2022,1
FORMIGUEIRO,4164,775,2022,1
FORQUETINHA,1752,437,2022,1
FORTALEZA DOS VALOS,3670,440,2022,1
FREDERICO WESTPHALEN,25461,4040,2022,1
GARIBALDI,29901,2792,2022,1
GARRUCHOS,1363,330,2022,1
GAURAMA,4867,737,2022,1
GENERAL CAMARA,4558,810,2022,1
GENTIL,1340,186,2022,1
GETULIO VARGAS,13791,1359,2022,1
GIRUA,12243,1448,2022,1
GLORINHA,5672,723,2022,1
GRAMADO,31629,3127,2022,1
GRAMADO DOS LOUREIROS,1150,133,2022,1
GRAMADO XAVIER,2279,725,2022,1
GRAVATAI,174397,22983,2022,1
GUABIJU,1117,84,2022,1
GUAIBA,58072,7925,2022,1
GUAPORE,19575,1568,2022,1
GUARANI DAS MISSOES,5971,900,2022,1
HARMONIA,4155,628,2022,1
HERVAL,4285,829,2022,1
HERVEIRAS,1471,362,2022,1
HORIZONTINA,17424,2606,2022,1
HULHA NEGRA,3100,712,2022,1
HUMAITA,3813,758,2022,1
IBARAMA,2763,610,2022,1
IBIACA,3873,382,2022,1
IBIRAIARAS,6180,695,2022,1
IBIRAPUITA,3009,375,2022,1
IBIRUBA,18637,1751,2022,1
IGREJINHA,25701,4306,2022,1
IJUI,65013,10356,2022,1
ILOPOLIS,3475,300,2022,1
IMBE,15422,2149,2022,1
IMIGRANTE,2374,368,2022,1
INDEPENDENCIA,5319,788,2022,1
INHACORA,1411,251,2022,1
IPE,4833,413,2022,1
IPIRANGA DO SUL,1797,226,2022,1
IRAI,4939,1086,2022,1
ITAARA,3400,500,2022,1
ITACURUBI,1722,385,2022,1
ITAPUCA,1353,202,2022,1
ITAQUI,21232,4183,2022,1
ITATI,1674,327,2022,1
ITATIBA DO SUL,2063,476,2022,1
IVORA,1284,187,2022,1
IVOTI,17022,1848,2022,1
JABOTICABA,2658,698,2022,1
JACUIZINHO,1499,330,2022,1
JACUTINGA,2993,332,2022,1
JAGUARAO,21922,3074,2022,1
JAGUARI,7697,1379,2022,1
JAQUIRANA,2388,156,2022,1
JARI,2162,561,2022,1
JOIA,5976,1180,2022,1
JULIO DE CASTILHOS,13600,1498,2022,1
LAGOA BONITA DO SUL,1635,328,2022,1
LAGOA DOS TRES CANTOS,1512,194,2022,1
LAGOA VERMELHA,20665,1846,2022,1
LAGOAO,3125,793,2022,1
LAJEADO,75307,9942,2022,1
LAJEADO DO BUGRE,1357,322,2022,1
LAVRAS DO SUL,4101,610,2022,1
LIBERATO SALZANO,3298,775,2022,1
LINDOLFO COLLOR,3960,564,2022,1
LINHA NOVA,1275,200,2022,1
MACAMBARA,1478,259,2022,1
MACHADINHO,3850,613,2022,1
MAMPITUBA,780,322,2022,1
MANOEL VIANA,4441,578,2022,1
MAQUINE,4888,831,2022,1
MARATA,2140,481,2022,1
MARAU,34551,3421,2022,1
MARCELINO RAMOS,3036,449,2022,1
MARIANA PIMENTEL,2874,639,2022,1
MARIANO MORO,1592,173,2022,1
MARQUES DE SOUZA,2906,600,2022,1
MATA,3050,621,2022,1
MATO CASTELHANO,2000,330,2022,1
MATO LEITAO,3952,771,2022,1
MATO QUEIMADO,1533,334,2022,1
MAXIMILIANO DE ALMEIDA,3979,483,2022,1
MINAS DO LEAO,4437,500,2022,1
MIRAGUAI,3625,931,2022,1
MONTAURI,1361,125,2022,1
MONTE ALEGRE DOS CAMPOS,1616,346,2022,1
MONTE BELO DO SUL,2220,249,2022,1
MONTENEGRO,49583,8105,2022,1
MORMACO,1839,256,2022,1
MORRINHOS DO SUL,2262,736,2022,1
MORRO REDONDO,5950,1678,2022,1
MORRO REUTER,4745,548,2022,1
MOSTARDAS,7430,1003,2022,1
MUCUM,3743,502,2022,1
MUITOS CAPOES,1660,182,2022,1
MULITERNO,1375,209,2022,1
NAO-ME-TOQUE,15057,1989,2022,1
NICOLAU VERGUEIRO,1519,221,2022,1
NONOAI,7529,836,2022,1
NOVA ALVORADA,2678,293,2022,1
NOVA ARACA,3591,336,2022,1
NOVA BASSANO,8344,917,2022,1
NOVA BOA VISTA,1856,402,2022,1
NOVA BRESCIA,2540,457,2022,1
NOVA CANDELARIA,2717,791,2022,1
NOVA ESPERANCA DO SUL,3289,630,2022,1
NOVA HARTZ,12615,1957,2022,1
NOVA PADUA,2061,197,2022,1
NOVA PALMA,4803,832,2022,1
NOVA PETROPOLIS,17720,1807,2022,1
NOVA PRATA,21288,1823,2022,1
NOVA RAMADA,1936,359,2022,1
NOVA ROMA DO SUL,2517,188,2022,1
NOVA SANTA RITA,20388,2455,2022,1
NOVO BARREIRO,3066,611,2022,1
NOVO CABRAIS,2419,474,2022,1
NOVO HAMBURGO,179050,26816,2022,1
NOVO MACHADO,2740,540,2022,1
NOVO TIRADENTES,1257,307,2022,1
NOVO XINGU,1021,170,2022,1
OSORIO,35616,4242,2022,1
PAIM FILHO,2865,380,2022,1
PALMARES DO SUL,7360,1088,2022,1
PALMEIRA DAS MISSOES,26494,3358,2022,1
PALMITINHO,6245,1708,2022,1
PANAMBI,34587,4776,2022,1
PANTANO GRANDE,6098,610,2022,1
PARAI,6669,741,2022,1
PARAISO DO SUL,4232,872,2022,1
PARECI NOVO,3907,478,2022,1
PAROBE,36205,6444,2022,1
PASSA SETE,2919,673,2022,1
PASSO DO SOBRADO,4531,1129,2022,1
PASSO FUNDO,145802,19613,2022,1
PAULO BENTO,1562,261,2022,1
PAVERAMA,5992,1435,2022,1
PEDRAS ALTAS,1271,224,2022,1
PEDRO OSORIO,5071,1059,2022,1
PEJUCARA,3178,379,2022,1
PELOTAS,231042,47029,2022,1
PICADA CAFE,4030,537,2022,1
PINHAL,1915,446,2022,1
PINHAL DA SERRA,1283,159,2022,1
PINHAL GRANDE,2648,431,2022,1
PINHEIRINHO DO VALE,2678,932,2022,1
PINHEIRO MACHADO,7977,1133,2022,1
PINTO BANDEIRA,1566,106,2022,1
PIRAPO,1568,442,2022,1
PIRATINI,11523,2418,2022,1
PLANALTO,6615,1074,2022,1
POCO DAS ANTAS,1828,382,2022,1
PONTAO,2569,310,2022,1
PONTE PRETA,1411,304,2022,1
PORTAO,29991,2994,2022,1
PORTO ALEGRE,893575,101342,2022,1
PORTO LUCENA,3250,647,2022,1
PORTO MAUA,1610,308,2022,1
PORTO VERA CRUZ,1012,242,2022,1
PORTO XAVIER,7953,1232,2022,1
POUSO NOVO,1257,175,2022,1
PRESIDENTE LUCENA,2395,310,2022,1
PROGRESSO,3906,809,2022,1
PROTASIO ALVES,1481,164,2022,1
PUTINGA,3129,634,2022,1
QUARAI,23854,3223,2022,1
QUATRO IRMAOS,1028,135,2022,1
QUEVEDOS,1817,403,2022,1
QUINZE DE NOVEMBRO,3246,334,2022,1
REDENTORA,3459,758,2022,1
RELVADO,1515,250,2022,1
RESTINGA SECA,9758,1409,2022,1
RIO DOS INDIOS,1634,339,2022,1
RIO GRANDE,134166,29140,2022,1
RIO PARDO,20624,4138,2022,1
RIOZINHO,2750,526,2022,1
ROCA SALES,6999,1503,2022,1
RODEIO BONITO,5619,879,2022,1
ROLADOR,1590,376,2022,1
ROLANTE,14705,3273,2022,1
RONDA ALTA,6749,604,2022,1
RONDINHA,3531,395,2022,1
ROQUE GONZALES,4655,990,2022,1
ROSARIO DO SUL,22914,4393,2022,1
SAGRADA FAMILIA,1506,348,2022,1
SALDANHA MARINHO,2271,176,2022,1
SALTO DO JACUI,6963,774,2022,1
SALVADOR DAS MISSOES,2574,485,2022,1
SALVADOR DO SUL,5817,944,2022,1
SANANDUVA,14736,1842,2022,1
SANTA BARBARA DO SUL,6984,547,2022,1
SANTA CECILIA DO SUL,1222,247,2022,1
SANTA CLARA DO SUL,5128,1056,2022,1
SANTA CRUZ DO SUL,102429,16237,2022,1
SANTA MARGARIDA DO SUL,1158,188,2022,1
SANTA MARIA,176509,27178,2022,1
SANTA MARIA DO HERVAL,4894,659,2022,1
SANTA ROSA,62104,9726,2022,1
SANTA TEREZA,1064,89,2022,1
SANTA VITORIA DO PALMAR,25406,4629,2022,1
SANTANA DA BOA VISTA,5568,1214,2022,1
SANTANA DO LIVRAMENTO,75481,14363,2022,1
SANTIAGO,35222,5626,2022,1
SANTO ANGELO,55727,9853,2022,1
SANTO ANTONIO DA PATRULHA,30967,5013,2022,1
SANTO ANTONIO DAS MISSOES,6813,1209,2022,1
SANTO ANTONIO DO PALMA,1515,194,2022,1
SANTO ANTONIO DO PLANALTO,1837,301,2022,1
SANTO AUGUSTO,10708,1171,2022,1
SANTO CRISTO,13251,2524,2022,1
SANTO EXPEDITO DO SUL,2019,426,2022,1
SAO BORJA,39453,6900,2022,1
SAO DOMINGOS DO SUL,2445,313,2022,1
SAO FRANCISCO DE ASSIS,11068,1514,2022,1
SAO FRANCISCO DE PAULA,13706,1308,2022,1
SAO GABRIEL,34925,5958,2022,1
SAO JERONIMO,11579,1746,2022,1
SAO JOAO DA URTIGA,3690,692,2022,1
SAO JOAO DO POLESINE,1970,226,2022,1
SAO JORGE,2237,254,2022,1
SAO JOSE DAS MISSOES,1498,333,2022,1
SAO JOSE DO HERVAL,1418,139,2022,1
SAO JOSE DO HORTENCIO,3562,521,2022,1
SAO JOSE DO INHACORA,1872,463,2022,1
SAO JOSE DO NORTE,13324,3118,2022,1
SAO JOSE DO OURO,6416,512,2022,1
SAO JOSE DO SUL,1887,335,2022,1
SAO JOSE DOS AUSENTES,1717,150,2022,1
SAO LEOPOLDO,137910,20185,2022,1
SAO LOURENCO DO SUL,29824,6370,2022,1
SAO LUIZ GONZAGA,25505,4491,2022,1
SAO MARCOS,19770,1822,2022,1
SAO MARTINHO,4865,868,2022,1
SAO MARTINHO DA SERRA,1868,411,2022,1
SAO MIGUEL DAS MISSOES,6014,1013,2022,1
SAO NICOLAU,2962,594,2022,1
SAO PAULO DAS MISSOES,4352,1056,2022,1
SAO PEDRO DA SERRA,3055,463,2022,1
SAO PEDRO DAS MISSOES,1230,270,2022,1
SAO PEDRO DO BUTIA,2648,487,2022,1
SAO PEDRO DO SUL,11095,1660,2022,1
SAO SEBASTIAO DO CAI,16884,1932,2022,1
SAO SEPE,15160,2122,2022,1
SAO VALENTIM,2288,244,2022,1
SAO VALENTIM DO SUL,1783,208,2022,1
SAO VALERIO DO SUL,960,141,2022,1
SAO VENDELINO,2027,279,2022,1
SAO VICENTE DO SUL,5345,824,2022,1
SAPIRANGA,54937,9845,2022,1
SAPUCAIA DO SUL,91250,13985,2022,1
SARANDI,16630,1797,2022,1
SEBERI,9422,1849,2022,1
SEDE NOVA,2062,437,2022,1
SEGREDO,4397,1121,2022,1
SELBACH,4778,445,2022,1
SENADOR SALGADO FILHO,2205,359,2022,1
SENTINELA DO SUL,3794,1093,2022,1
SERAFINA CORREA,12608,1112,2022,1
SERIO,1402,333,2022,1
SERTAO,5167,576,2022,1
SERTAO SANTANA,4767,1240,2022,1
SETE DE SETEMBRO,1371,257,2022,1
SEVERIANO DE ALMEIDA,2908,504,2022,1
SILVEIRA MARTINS,1803,242,2022,1
SINIMBU,5157,1547,2022,1
SOBRADINHO,9713,1325,2022,1
SOLEDADE,20560,2100,2022,1
TABAI,3741,685,2022,1
TAPEJARA,19788,2670,2022,1
TAPERA,7976,932,2022,1
TAPES,9663,1581,2022,1
TAQUARA,38702,6534,2022,1
TAQUARI,20034,4075,2022,1
TAQUARUCU DO SUL,2385,550,2022,1
TAVARES,3555,567,2022,1
TENENTE PORTELA,9485,2005,2022,1
TERRA DE AREIA,7922,1059,2022,1
TEUTONIA,26134,4255,2022,1
TIO HUGO,2577,298,2022,1
TIRADENTES DO SUL,3733,1136,2022,1
TOROPI,2119,567,2022,1
TORRES,24854,4040,2022,1
TRAMANDAI,31754,4981,2022,1
TRAVESSEIRO,1657,470,2022,1
TRES ARROIOS,2358,485,2022,1
TRES CACHOEIRAS,8940,1133,2022,1
TRES COROAS,16729,3226,2022,1
TRES DE MAIO,20209,3135,2022,1
TRES FORQUILHAS,1988,480,2022,1
TRES PALMEIRAS,2922,477,2022,1
TRES PASSOS,21625,4318,2022,1
TRINDADE DO SUL,4233,632,2022,1
TRIUNFO,17621,2304,2022,1
TUCUNDUVA,4569,486,2022,1
TUNAS,2290,597,2022,1
TUPANCI DO SUL,1181,192,2022,1
TUPANCIRETA,13896,2015,2022,1
TUPANDI,4314,726,2022,1
TUPARENDI,7533,1260,2022,1
TURUCU,2544,598,2022,1
UBIRETAMA,1712,422,2022,1
UNIAO DA SERRA,1012,127,2022,1
UNISTALDA,1408,263,2022,1
URUGUAIANA,74442,13964,2022,1
VACARIA,47435,3899,2022,1
VALE DO SOL,6153,1294,2022,1
VALE REAL,4240,453,2022,1
VALE VERDE,2080,479,2022,1
VANINI,1682,209,2022,1
VENANCIO AIRES,53158,11595,2022,1
VERA CRUZ,19229,3784,2022,1
VERANOPOLIS,19833,1868,2022,1
VESPASIANO CORREA,1587,241,2022,1
VIADUTOS,3550,519,2022,1
VIAMAO,142168,21385,2022,1
VICENTE DUTRA,2852,975,2022,1
VICTOR GRAEFF,2767,445,2022,1
VILA FLORES,3122,354,2022,1
VILA LANGARO,1656,337,2022,1
VILA MARIA,3747,197,2022,1
VILA NOVA DO SUL,2892,393,2022,1
VISTA ALEGRE,2031,568,2022,1
VISTA ALEGRE DO PRATA,1184,153,2022,1
VISTA GAUCHA,2025,493,2022,1
VITORIA DAS MISSOES,2444,503,2022,1
WESTFALIA,2518,398,2022,1
XANGRI-LA,12327,1755,2022,1
ABDON BATISTA,1861,340,2022,1
ABELARDO LUZ,12539,1922,2022,1
AGROLANDIA,8874,1533,2022,1
AGRONOMICA,4572,691,2022,1
AGUA DOCE,5678,643,2022,1
AGUAS DE CHAPECO,4516,1044,2022,1
AGUAS FRIAS,2375,431,2022,1
AGUAS MORNAS,5560,1092,2022,1
ALFREDO WAGNER,8199,2269,2022,1
ALTO BELA VISTA,1718,291,2022,1
ANCHIETA,4680,822,2022,1
ANGELINA,4613,1400,2022,1
ANITA GARIBALDI,6025,1135,2022,1
ANITAPOLIS,2824,763,2022,1
ANTONIO CARLOS,8767,1654,2022,1
APIUNA,7175,1043,2022,1
ARABUTA,3485,620,2022,1
ARAQUARI,22591,3034,2022,1
ARARANGUA,62652,10302,2022,1
ARMAZEM,8299,1604,2022,1
ARROIO TRINTA,3643,507,2022,1
ARVOREDO,1688,354,2022,1
ASCURRA,7220,928,2022,1
ATALANTA,2941,618,2022,1
AURORA,5630,735,2022,1
BALNEARIO ARROIO DO SILVA,8649,1366,2022,1
BALNEARIO BARRA DO SUL,6125,741,2022,1
BALNEARIO CAMBORIU,103113,16746,2022,1
BALNEARIO DE PICARRAS,17580,2677,2022,1
BALNEARIO GAIVOTA,9840,1414,2022,1
BALNEARIO RINCAO,7224,955,2022,1
BANDEIRANTE,2189,598,2022,1
BARRA BONITA,1329,408,2022,1
BARRA VELHA,25442,3854,2022,1
BELA VISTA DO TOLDO,4053,1161,2022,1
BELMONTE,2180,439,2022,1
BENEDITO NOVO,10252,2415,2022,1
BIGUACU,51493,10271,2022,1
BLUMENAU,290977,43634,2022,1
BOCAINA DO SUL,2208,440,2022,1
BOM JARDIM DA SERRA,2684,374,2022,1
BOM JESUS,2292,310,2022,1
BOM JESUS DO OESTE,1568,267,2022,1
BOM RETIRO,6258,1003,2022,1
BOMBINHAS,17630,2881,2022,1
BOTUVERA,5116,1095,2022,1
BRACO DO NORTE,31168,4633,2022,1
BRACO DO TROMBUDO,3154,530,2022,1
BRUNOPOLIS,1741,335,2022,1
BRUSQUE,119262,20026,2022,1
CACADOR,58807,5715,2022,1
CAIBI,5495,775,2022,1
CALMON,1736,302,2022,1
CAMBORIU,69101,16600,2022,1
CAMPO ALEGRE,10317,2064,2022,1
CAMPO BELO DO SUL,4454,438,2022,1
CAMPO ERE,7919,1193,2022,1
CAMPOS NOVOS,28516,2586,2022,1
CANELINHA,8756,1577,2022,1
CANOINHAS,43080,6980,2022,1
CAPAO ALTO,1643,151,2022,1
CAPINZAL,20206,3516,2022,1
CAPIVARI DE BAIXO,20164,3747,2022,1
CATANDUVAS,8390,631,2022,1
CAXAMBU DO SUL,3227,778,2022,1
CELSO RAMOS,2218,333,2022,1
CERRO NEGRO,1996,277,2022,1
CHAPADAO DO LAGEADO,2450,676,2022,1
CHAPECO,200306,30146,2022,1
COCAL DO SUL,15035,2670,2022,1
CONCORDIA,76285,11723,2022,1
CORDILHEIRA ALTA,4168,592,2022,1
CORONEL FREITAS,7966,1385,2022,1
CORONEL MARTINS,1664,385,2022,1
CORREIA PINTO,11434,1200,2022,1
CORUPA,12606,2751,2022,1
CRICIUMA,171702,26989,2022,1
CUNHA PORA,9757,1610,2022,1
CUNHATAI,1566,350,2022,1
CURITIBANOS,31791,3447,2022,1
DESCANSO,7564,1370,2022,1
DIONISIO CERQUEIRA,10317,1455,2022,1
DONA EMMA,3343,687,2022,1
DOUTOR PEDRINHO,3141,633,2022,1
ENTRE RIOS,1993,555,2022,1
ERMO,3539,576,2022,1
ERVAL VELHO,3586,664,2022,1
FAXINAL DOS GUEDES,9108,1115,2022,1
FLOR DO SERTAO,1254,358,2022,1
FLORIANOPOLIS,378473,53658,2022,1
FORMOSA DO SUL,1939,390,2022,1
FORQUILHINHA,24247,5783,2022,1
FRAIBURGO,26983,2846,2022,1
FREI ROGERIO,1933,412,2022,1
GALVAO,2367,374,2022,1
GAROPABA,21638,3974,2022,1
GARUVA,12609,1769,2022,1
GASPAR,52993,8849,2022,1
GOVERNADOR CELSO RAMOS,10149,1766,2022,1
GRAO PARA,5516,1005,2022,1
GRAVATAL,10449,2431,2022,1
GUABIRUBA,19404,3619,2022,1
GUARACIABA,8218,1211,2022,1
GUARAMIRIM,34274,6054,2022,1
GUARUJA DO SUL,3954,695,2022,1
GUATAMBU,5009,1177,2022,1
HERVAL D'OESTE,16297,2917,2022,1
IBIAM,1597,325,2022,1
IBICARE,3170,477,2022,1
IBIRAMA,17286,2980,2022,1
ICARA,52349,9314,2022,1
ILHOTA,11257,2179,2022,1
IMARUI,7539,2002,2022,1
IMBITUBA,39564,7873,2022,1
IMBUIA,5209,854,2022,1
INDAIAL,56789,9118,2022,1
IOMERE,2464,324,2022,1
IPIRA,3961,678,2022,1
IPORA DO OESTE,8094,1617,2022,1
IPUACU,3734,696,2022,1
IPUMIRIM,5959,1142,2022,1
IRACEMINHA,3131,576,2022,1
IRANI,7661,739,2022,1
IRATI,1565,387,2022,1
IRINEOPOLIS,7374,1534,2022,1
ITA,5389,797,2022,1
ITAIOPOLIS,16203,3347,2022,1
ITAJAI,196607,34036,2022,1
ITAPEMA,52536,8508,2022,1
ITAPIRANGA,14388,3473,2022,1
ITAPOA,15396,2565,2022,1
ITUPORANGA,23550,3176,2022,1
JABORA,3100,379,2022,1
JACINTO MACHADO,9433,2380,2022,1
JAGUARUNA,17004,3102,2022,1
JARAGUA DO SUL,132922,20119,2022,1
JARDINOPOLIS,1332,268,2022,1
JOACABA,26585,3687,2022,1
JOINVILLE,453996,64240,2022,1
JOSE BOITEUX,3711,781,2022,1
JUPIA,1718,360,2022,1
LACERDOPOLIS,2014,282,2022,1
LAGEADO GRANDE,1146,204,2022,1
LAGES,127035,15322,2022,1
LAGUNA,31359,6183,2022,1
LAURENTINO,6336,928,2022,1
LAURO MULLER,15151,2794,2022,1
LEBON REGIS,6866,769,2022,1
LEOBERTO LEAL,2637,764,2022,1
LINDOIA DO SUL,3406,604,2022,1
LONTRAS,9908,1730,2022,1
LUIZ ALVES,11466,2274,2022,1
LUZERNA,5518,835,2022,1
MACIEIRA,1192,167,2022,1
MAFRA,45499,8079,2022,1
MAJOR GERCINO,2513,557,2022,1
MAJOR VIEIRA,5226,1415,2022,1
MARACAJA,6605,1352,2022,1
MARAVILHA,23918,3405,2022,1
MAREMA,1560,230,2022,1
MASSARANDUBA,13726,3069,2022,1
MATOS COSTA,1819,264,2022,1
MELEIRO,6491,1352,2022,1
MIRIM DOCE,2141,440,2022,1
MODELO,3244,521,2022,1
MONDAI,8753,2329,2022,1
MONTE CARLO,5637,493,2022,1
MONTE CASTELO,4914,808,2022,1
MORRO DA FUMACA,19400,4607,2022,1
MORRO GRANDE,2511,562,2022,1
NAVEGANTES,56043,12798,2022,1
NOVA ERECHIM,3583,530,2022,1
NOVA ITABERABA,3565,952,2022,1
NOVA TRENTO,11601,2091,2022,1
NOVA VENEZA,12034,2363,2022,1
NOVO HORIZONTE,1714,316,2022,1
ORLEANS,21659,3669,2022,1
OTACILIO COSTA,14064,1294,2022,1
OURO,5989,896,2022,1
OURO VERDE,1664,362,2022,1
PAIAL,1084,232,2022,1
PAINEL,1265,158,2022,1
PALHOCA,137324,26263,2022,1
PALMA SOLA,5535,943,2022,1
PALMEIRA,2061,265,2022,1
PALMITOS,14544,2612,2022,1
PAPANDUVA,13425,2648,2022,1
PARAISO,2964,723,2022,1
PASSO DE TORRES,12052,1600,2022,1
PASSOS MAIA,2881,406,2022,1
PAULO LOPES,6441,1379,2022,1
PEDRAS GRANDES,4168,1194,2022,1
PENHA,22127,4060,2022,1
PERITIBA,2491,346,2022,1
PESCARIA BRAVA,5085,1157,2022,1
PETROLANDIA,5392,1044,2022,1
PINHALZINHO,17288,2294,2022,1
PINHEIRO PRETO,3129,381,2022,1
PIRATUBA,4646,654,2022,1
PLANALTO ALEGRE,2226,504,2022,1
POMERODE,28836,4550,2022,1
PONTE ALTA,2938,283,2022,1
PONTE ALTA DO NORTE,2019,158,2022,1
PONTE SERRADA,7994,603,2022,1
PORTO BELO,17901,3017,2022,1
PORTO UNIAO,30160,4472,2022,1
POUSO REDONDO,13248,1983,2022,1
PRAIA GRANDE,8620,2556,2022,1
PRESIDENTE CASTELO BRANCO,1489,255,2022,1
PRESIDENTE GETULIO,14838,2579,2022,1
PRESIDENTE NEREU,1707,486,2022,1
PRINCESA,2230,590,2022,1
QUILOMBO,8554,1651,2022,1
RANCHO QUEIMADO,2847,594,2022,1
RIO DAS ANTAS,4071,601,2022,1
RIO DO CAMPO,5224,1052,2022,1
RIO DO OESTE,5994,1165,2022,1
RIO DO SUL,59204,7451,2022,1
RIO DOS CEDROS,9432,1931,2022,1
RIO FORTUNA,5155,1152,2022,1
RIO NEGRINHO,34870,5285,2022,1
RIO RUFINO,1656,368,2022,1
RIQUEZA,3719,866,2022,1
RODEIO,10753,1661,2022,1
ROMELANDIA,3570,1013,2022,1
SALETE,7314,1510,2022,1
SALTINHO,2666,748,2022,1
SALTO VELOSO,3547,482,2022,1
SANGAO,10920,2222,2022,1
SANTA CECILIA,11322,922,2022,1
SANTA HELENA,2049,494,2022,1
SANTA ROSA DE LIMA,2253,588,2022,1
SANTA ROSA DO SUL,7586,1442,2022,1
SANTA TEREZINHA,5142,1332,2022,1
SANTA TEREZINHA DO PROGRESSO,1640,488,2022,1
SANTIAGO DO SUL,1147,253,2022,1
SANTO AMARO DA IMPERATRIZ,21488,3989,2022,1
SAO BENTO DO SUL,67162,9606,2022,1
SAO BERNARDINO,1817,467,2022,1
SAO BONIFACIO,2786,722,2022,1
SAO CARLOS,8597,1566,2022,1
SAO CRISTOVAO DO SUL,2960,211,2022,1
SAO DOMINGOS,7601,1033,2022,1
SAO FRANCISCO DO SUL,35201,6304,2022,1
SAO JOAO BATISTA,25391,4287,2022,1
SAO JOAO DO ITAPERIU,3709,832,2022,1
SAO JOAO DO OESTE,5571,1295,2022,1
SAO JOAO DO SUL,7571,1966,2022,1
SAO JOAQUIM,18877,1788,2022,1
SAO JOSE,183529,34126,2022,1
SAO JOSE DO CEDRO,11555,2018,2022,1
SAO JOSE DO CERRITO,4854,734,2022,1
SAO LOURENCO D'OESTE,22691,3370,2022,1
SAO LUDGERO,11410,2113,2022,1
SAO MARTINHO,3367,787,2022,1
SAO MIGUEL D'OESTE,39246,5862,2022,1
SAO MIGUEL DA BOA VISTA,1288,320,2022,1
SAO PEDRO DE ALCANTARA,3305,705,2022,1
SAUDADES,7406,1542,2022,1
SCHROEDER,13397,2602,2022,1
SEARA,14824,2129,2022,1
SERRA ALTA,2459,453,2022,1
SIDEROPOLIS,11094,1974,2022,1
SOMBRIO,26449,4080,2022,1
SUL BRASIL,2007,507,2022,1
TAIO,16532,3016,2022,1
TANGARA,6931,1091,2022,1
TIGRINHOS,1624,405,2022,1
TIJUCAS,36452,5716,2022,1
