MUNICIPIO,TOTAL,MOTOCICLETA,ANO,MES
IPUEIRAS,13107,7963,2024,1
IRACEMA,6008,4279,2024,1
IRAUCUBA,6335,3937,2024,1
ITAICABA,3577,2070,2024,1
ITAITINGA,18645,8092,2024,1
ITAPAJE,19457,11920,2024,1
ITAPIPOCA,47547,26515,2024,1
ITAPIUNA,4656,2677,2024,1
ITAREMA,11299,5573,2024,1
ITATIRA,5835,3307,2024,1
JAGUARETAMA,6613,4174,2024,1
JAGUARIBARA,5136,2806,2024,1
JAGUARIBE,16530,9491,2024,1
JAGUARUANA,14011,8345,2024,1
JARDIM,10513,5865,2024,1
JATI,3249,1229,2024,1
JIJOCA DE JERICOACOARA,11801,5674,2024,1
JUAZEIRO DO NORTE,143545,64073,2024,1
JUCAS,8116,5189,2024,1
LAVRAS DA MANGABEIRA,8477,5151,2024,1
LIMOEIRO DO NORTE,37395,15853,2024,1
MADALENA,5442,3348,2024,1
MARACANAU,90386,34144,2024,1
MARANGUAPE,33438,14246,2024,1
MARCO,9386,4983,2024,1
MARTINOPOLE,2849,1725,2024,1
MASSAPE,11815,7143,2024,1
MAURITI,14634,8218,2024,1
MERUOCA,5093,3079,2024,1
MILAGRES,8372,3917,2024,1
MILHA,5919,4127,2024,1
MIRAIMA,2830,1912,2024,1
MISSAO VELHA,14773,7821,2024,1
MOMBACA,14659,8644,2024,1
MONSENHOR TABOSA,6595,4403,2024,1
MORADA NOVA,30340,15323,2024,1
MORAUJO,2561,1620,2024,1
MORRINHOS,6332,3222,2024,1
MUCAMBO,5428,3034,2024,1
MULUNGU,2893,1777,2024,1
NOVA OLINDA,5094,2811,2024,1
NOVA RUSSAS,14277,8168,2024,1
NOVO ORIENTE,13881,8454,2024,1
OCARA,8567,4474,2024,1
OROS,7441,4377,2024,1
PACAJUS,30526,10854,2024,1
PACATUBA,22324,9585,2024,1
PACOTI,3753,2361,2024,1
PACUJA,2108,1231,2024,1
PALHANO,4527,2674,2024,1
PALMACIA,2374,1453,2024,1
PARACURU,12037,4956,2024,1
PARAIPABA,11027,5505,2024,1
PARAMBU,12492,7764,2024,1
PARAMOTI,3412,2175,2024,1
PEDRA BRANCA,17225,10847,2024,1
PENAFORTE,4122,2191,2024,1
PENTECOSTE,15156,8318,2024,1
PEREIRO,12320,8054,2024,1
PINDORETAMA,7101,2798,2024,1
PIQUET CARNEIRO,4972,3243,2024,1
PIRES FERREIRA,2695,1620,2024,1
PORANGA,4115,2565,2024,1
PORTEIRAS,5442,2624,2024,1
POTENGI,2704,1695,2024,1
POTIRETAMA,1990,1363,2024,1
QUITERIANOPOLIS,8289,5277,2024,1
QUIXADA,36999,17557,2024,1
QUIXELO,6566,4611,2024,1
QUIXERAMOBIM,31690,17908,2024,1
QUIXERE,11363,5680,2024,1
REDENCAO,9247,4706,2024,1
RERIUTABA,6900,3933,2024,1
RUSSAS,42595,21083,2024,1
SABOEIRO,4281,2853,2024,1
SALITRE,3611,1897,2024,1
SANTA QUITERIA,16453,9402,2024,1
SANTANA DO ACARAU,8465,4841,2024,1
SANTANA DO CARIRI,4232,2409,2024,1
SAO BENEDITO,21996,9536,2024,1
SAO GONCALO DO AMARANTE,19347,7657,2024,1
SAO JOAO DO JAGUARIBE,3730,2033,2024,1
SAO LUIS DO CURU,3573,1875,2024,1
SENADOR POMPEU,10292,6584,2024,1
SENADOR SA,1811,1054,2024,1
SOBRAL,110066,50786,2024,1
SOLONOPOLE,7469,5133,2024,1
TABULEIRO DO NORTE,22074,10140,2024,1
TAMBORIL,9223,5549,2024,1
TARRAFAS,2518,1637,2024,1
TAUA,28818,16601,2024,1
TEJUCUOCA,4329,2727,2024,1
TIANGUA,46481,17931,2024,1
TRAIRI,15040,7792,2024,1
TURURU,4620,2691,2024,1
UBAJARA,14590,6833,2024,1
UMARI,1382,731,2024,1
UMIRIM,4161,2257,2024,1
URUBURETAMA,5930,4059,2024,1
URUOCA,3990,2413,2024,1
VARJOTA,8991,4848,2024,1
VARZEA ALEGRE,18078,10972,2024,1
VICOSA DO CEARA,21439,11148,2024,1
BRASILIA,2088334,246884,2024,1
AFONSO CLAUDIO,23893,8308,2024,1
AGUA DOCE DO NORTE,6870,2861,2024,1
AGUIA BRANCA,6935,2805,2024,1
ALEGRE,16123,4544,2024,1
ALFREDO CHAVES,11705,2684,2024,1
ALTO RIO NOVO,4319,1402,2024,1
ANCHIETA,15788,2869,2024,1
APIACA,5364,1214,2024,1
ARACRUZ,55048,10603,2024,1
ATILIO VIVACQUA,6610,2325,2024,1
BAIXO GUANDU,25100,7205,2024,1
BARRA DE SAO FRANCISCO,28885,9130,2024,1
BOA ESPERANCA,7970,3282,2024,1
BOM JESUS DO NORTE,15002,3185,2024,1
BREJETUBA,9068,3161,2024,1
CACHOEIRO DE ITAPEMIRIM,130913,29561,2024,1
CARIACICA,197072,44336,2024,1
CASTELO,30648,6893,2024,1
COLATINA,77807,18855,2024,1
CONCEICAO DA BARRA,10752,2318,2024,1
CONCEICAO DO CASTELO,9854,2419,2024,1
DIVINO DE SAO LOURENCO,3021,1030,2024,1
DOMINGOS MARTINS,30506,9667,2024,1
DORES DO RIO PRETO,6049,1221,2024,1
ECOPORANGA,11269,4585,2024,1
FUNDAO,9453,1858,2024,1
GOVERNADOR LINDENBERG,8297,3215,2024,1
GUACUI,22796,5146,2024,1
GUARAPARI,86970,16245,2024,1
IBATIBA,21200,7081,2024,1
IBIRACU,6987,1225,2024,1
IBITIRAMA,6110,2196,2024,1
ICONHA,13598,3329,2024,1
IRUPI,10309,3396,2024,1
ITAGUACU,9044,3374,2024,1
ITAPEMIRIM,19833,5799,2024,1
ITARANA,8830,2859,2024,1
IUNA,19190,6268,2024,1
JAGUARE,18381,6192,2024,1
JERONIMO MONTEIRO,6751,2155,2024,1
JOAO NEIVA,9194,1667,2024,1
LARANJA DA TERRA,9160,4277,2024,1
LINHARES,96922,21019,2024,1
MANTENOPOLIS,7716,2225,2024,1
MARATAIZES,25551,6130,2024,1
MARECHAL FLORIANO,14457,3892,2024,1
MARILANDIA,9708,3739,2024,1
MIMOSO DO SUL,15130,4680,2024,1
MONTANHA,9257,2649,2024,1
MUCURICI,2572,743,2024,1
MUNIZ FREIRE,11606,4232,2024,1
MUQUI,8399,2500,2024,1
NOVA VENECIA,31067,10065,2024,1
PANCAS,10185,4010,2024,1
PEDRO CANARIO,12370,2689,2024,1
PINHEIROS,10676,3379,2024,1
PIUMA,14463,2700,2024,1
PONTO BELO,3196,916,2024,1
PRESIDENTE KENNEDY,10226,2950,2024,1
RIO BANANAL,17202,6185,2024,1
RIO NOVO DO SUL,8143,2801,2024,1
SANTA LEOPOLDINA,8141,3175,2024,1
SANTA MARIA DE JETIBA,42668,12734,2024,1
SANTA TERESA,18550,5542,2024,1
SAO DOMINGOS DO NORTE,6289,2089,2024,1
SAO GABRIEL DA PALHA,26039,8558,2024,1
SAO JOSE DO CALCADO,6039,1626,2024,1
SAO MATEUS,65726,16150,2024,1
SAO ROQUE DO CANAA,8097,3255,2024,1
SERRA,253930,42511,2024,1
SOORETAMA,12052,3790,2024,1
VARGEM ALTA,13940,3766,2024,1
VENDA NOVA DO IMIGRANTE,20983,4162,2024,1
VIANA,38602,8005,2024,1
VILA PAVAO,6735,3033,2024,1
VILA VALERIO,12378,5456,2024,1
VILA VELHA,261379,44864,2024,1
VITORIA,211517,25641,2024,1
ABADIA DE GOIAS,6613,1515,2024,1
ABADIANIA,7416,1400,2024,1
ACREUNA,15037,2682,2024,1
ADELANDIA,1446,347,2024,1
AGUA FRIA DE GOIAS,1403,265,2024,1
AGUA LIMPA,1010,182,2024,1
AGUAS LINDAS DE GOIAS,43238,7757,2024,1
ALEXANIA,15622,2696,2024,1
ALOANDIA,1389,390,2024,1
ALTO HORIZONTE,3419,691,2024,1
ALTO PARAISO DE GOIAS,3442,697,2024,1
ALVORADA DO NORTE,4749,997,2024,1
AMARALINA,936,296,2024,1
AMERICANO DO BRASIL,3443,912,2024,1
AMORINOPOLIS,1844,544,2024,1
ANAPOLIS,320010,61127,2024,1
ANHANGUERA,618,124,2024,1
ANICUNS,14104,2806,2024,1
APARECIDA DE GOIANIA,362727,102841,2024,1
APARECIDA DO RIO DOCE,1696,293,2024,1
APORE,2272,366,2024,1
ARACU,2447,592,2024,1
ARAGARCAS,16629,3996,2024,1
ARAGOIANIA,5903,1615,2024,1
ARAGUAPAZ,4452,1224,2024,1
ARENOPOLIS,1411,355,2024,1
ARUANA,3780,989,2024,1
AURILANDIA,1761,442,2024,1
AVELINOPOLIS,1551,378,2024,1
BALIZA,501,124,2024,1
BARRO ALTO,6559,962,2024,1
BELA VISTA DE GOIAS,21840,5863,2024,1
BOM JARDIM DE GOIAS,4891,1285,2024,1
BOM JESUS,18344,2750,2024,1
BONFINOPOLIS,4419,1238,2024,1
BONOPOLIS,1180,471,2024,1
BRAZABRANTES,1798,423,2024,1
BRITANIA,3617,782,2024,1
BURITI ALEGRE,7012,975,2024,1
BURITI DE GOIAS,2082,635,2024,1
BURITINOPOLIS,1235,331,2024,1
CABECEIRAS,3441,605,2024,1
CACHOEIRA ALTA,6552,1101,2024,1
CACHOEIRA DE GOIAS,731,157,2024,1
CACHOEIRA DOURADA,4673,735,2024,1
CACU,9589,1524,2024,1
CAIAPONIA,10556,1861,2024,1
CALDAS NOVAS,75640,20556,2024,1
CALDAZINHA,2490,916,2024,1
CAMPESTRE DE GOIAS,1898,533,2024,1
CAMPINACU,1754,536,2024,1
CAMPINORTE,7996,1824,2024,1
CAMPO ALEGRE DE GOIAS,4118,637,2024,1
CAMPO LIMPO DE GOIAS,3780,746,2024,1
CAMPOS BELOS,13227,3794,2024,1
CAMPOS VERDES,1993,659,2024,1
CARMO DO RIO VERDE,5929,1630,2024,1
CASTELANDIA,1822,359,2024,1
CATALAO,97079,18879,2024,1
CATURAI,2949,639,2024,1
CAVALCANTE,2359,711,2024,1
CERES,22411,6187,2024,1
CEZARINA,5364,1114,2024,1
CHAPADAO DO CEU,9170,1127,2024,1
CIDADE OCIDENTAL,14225,3399,2024,1
COCALZINHO DE GOIAS,6453,1073,2024,1
COLINAS DO SUL,1004,221,2024,1
CORREGO DO OURO,1408,419,2024,1
CORUMBA DE GOIAS,5188,1279,2024,1
CORUMBAIBA,5466,1175,2024,1
CRISTALINA,36854,4961,2024,1
CRISTIANOPOLIS,2396,489,2024,1
CRIXAS,10565,2665,2024,1
CROMINIA,2562,588,2024,1
CUMARI,1806,445,2024,1
DAMIANOPOLIS,1308,345,2024,1
DAMOLANDIA,2021,504,2024,1
DAVINOPOLIS,1099,207,2024,1
DIORAMA,1179,423,2024,1
DIVINOPOLIS DE GOIAS,1094,261,2024,1
DOVERLANDIA,5541,1750,2024,1
EDEALINA,2565,532,2024,1
EDEIA,8628,1573,2024,1
ESTRELA DO NORTE,2019,742,2024,1
FAINA,2987,850,2024,1
FAZENDA NOVA,3650,1474,2024,1
FIRMINOPOLIS,7070,1583,2024,1
FLORES DE GOIAS,1769,581,2024,1
FORMOSA,85058,14467,2024,1
FORMOSO,3090,1114,2024,1
GAMELEIRA DE GOIAS,1451,296,2024,1
GOIANAPOLIS,8273,1662,2024,1
GOIANDIRA,3196,589,2024,1
GOIANESIA,55079,11664,2024,1
GOIANIA,1332170,274010,2024,1
GOIANIRA,30870,8059,2024,1
GOIAS,14854,3737,2024,1
GOIATUBA,30676,5418,2024,1
GOUVELANDIA,2102,395,2024,1
GUAPO,9719,2232,2024,1
GUARAITA,1277,378,2024,1
GUARANI DE GOIAS,1390,445,2024,1
GUARINOS,690,178,2024,1
HEITORAI,2034,635,2024,1
HIDROLANDIA,15376,3455,2024,1
HIDROLINA,1775,484,2024,1
IACIARA,4600,1195,2024,1
INACIOLANDIA,2829,641,2024,1
INDIARA,9296,1604,2024,1
INHUMAS,44717,8071,2024,1
IPAMERI,16677,2662,2024,1
IPIRANGA DE GOIAS,1603,528,2024,1
IPORA,33429,8785,2024,1
ISRAELANDIA,1354,388,2024,1
ITABERAI,36235,7522,2024,1
ITAGUARI,3588,778,2024,1
ITAGUARU,3931,992,2024,1
ITAJA,3245,545,2024,1
ITAPACI,12764,3363,2024,1
ITAPIRAPUA,4926,1566,2024,1
ITAPURANGA,24301,6637,2024,1
ITARUMA,3049,553,2024,1
ITAUCU,4599,704,2024,1
ITUMBIARA,97402,18109,2024,1
IVOLANDIA,918,260,2024,1
JANDAIA,3873,894,2024,1
JARAGUA,30185,6094,2024,1
JATAI,92420,18107,2024,1
JAUPACI,1618,539,2024,1
JESUPOLIS,900,186,2024,1
JOVIANIA,5973,987,2024,1
JUSSARA,18566,5098,2024,1
LAGOA SANTA,707,113,2024,1
LEOPOLDO DE BULHOES,4253,1018,2024,1
LUZIANIA,78631,16196,2024,1
MAIRIPOTABA,1440,347,2024,1
MAMBAI,3409,857,2024,1
MARA ROSA,6647,1761,2024,1
MARZAGAO,1392,287,2024,1
MATRINCHA,2310,766,2024,1
MAURILANDIA,7138,1283,2024,1
MIMOSO DE GOIAS,403,92,2024,1
MINACU,23029,7556,2024,1
MINEIROS,53735,11743,2024,1
MOIPORA,791,176,2024,1
MONTE ALEGRE DE GOIAS,1628,553,2024,1
MONTES CLAROS DE GOIAS,5349,1584,2024,1
MONTIVIDIU,9125,1427,2024,1
MONTIVIDIU DO NORTE,1646,623,2024,1
MORRINHOS,38289,7568,2024,1
MORRO AGUDO DE GOIAS,1672,539,2024,1
MOSSAMEDES,2683,667,2024,1
MOZARLANDIA,10304,3131,2024,1
MUNDO NOVO,3160,818,2024,1
MUTUNOPOLIS,2196,845,2024,1
NAZARIO,4368,747,2024,1
NEROPOLIS,20182,4549,2024,1
NIQUELANDIA,24756,4506,2024,1
NOVA AMERICA,1562,467,2024,1
NOVA AURORA,1445,398,2024,1
NOVA CRIXAS,6959,1850,2024,1
NOVA GLORIA,5139,1398,2024,1
NOVA IGUACU DE GOIAS,1295,359,2024,1
NOVA ROMA,982,288,2024,1
NOVA VENEZA,5215,1110,2024,1
NOVO BRASIL,2264,770,2024,1
NOVO GAMA,20574,3639,2024,1
NOVO PLANALTO,1942,537,2024,1
ORIZONA,11787,2634,2024,1
OURO VERDE DE GOIAS,2155,403,2024,1
OUVIDOR,3920,587,2024,1
PADRE BERNARDO,8567,1239,2024,1
PALESTINA DE GOIAS,1513,519,2024,1
PALMEIRAS DE GOIAS,20785,4552,2024,1
PALMELO,1282,296,2024,1
PALMINOPOLIS,2788,805,2024,1
PANAMA,1339,232,2024,1
PARANAIGUARA,5559,744,2024,1
PARAUNA,9018,2119,2024,1
PEROLANDIA,1517,200,2024,1
PETROLINA DE GOIAS,5265,1097,2024,1
PILAR DE GOIAS,964,215,2024,1
PIRACANJUBA,20072,4323,2024,1
PIRANHAS,8575,2222,2024,1
PIRENOPOLIS,15737,4402,2024,1
PIRES DO RIO,25852,5043,2024,1
PLANALTINA,26851,4830,2024,1
PONTALINA,13817,3126,2024,1
PORANGATU,40258,11107,2024,1
PORTEIRAO,2189,300,2024,1
PORTELANDIA,1804,338,2024,1
POSSE,22464,4431,2024,1
PROFESSOR JAMIL,1525,340,2024,1
QUIRINOPOLIS,41472,7960,2024,1
RIALMA,9562,2164,2024,1
RIANAPOLIS,3350,840,2024,1
RIO QUENTE,2358,490,2024,1
RIO VERDE,181974,38448,2024,1
RUBIATABA,15647,3967,2024,1
SANCLERLANDIA,6580,1702,2024,1
SANTA BARBARA DE GOIAS,3545,665,2024,1
SANTA CRUZ DE GOIAS,999,176,2024,1
SANTA FE DE GOIAS,2987,952,2024,1
SANTA HELENA DE GOIAS,31162,4773,2024,1
SANTA ISABEL,1604,533,2024,1
SANTA RITA DO ARAGUAIA,4660,1423,2024,1
SANTA RITA DO NOVO DESTINO,746,155,2024,1
SANTA ROSA DE GOIAS,1921,451,2024,1
SANTA TEREZA DE GOIAS,2166,540,2024,1
SANTA TEREZINHA DE GOIAS,5797,1912,2024,1
SANTO ANTONIO DA BARRA,1768,410,2024,1
SANTO ANTONIO DE GOIAS,3839,701,2024,1
SANTO ANTONIO DO DESCOBERTO,13652,3402,2024,1
SAO DOMINGOS,2894,983,2024,1
SAO FRANCISCO DE GOIAS,3067,739,2024,1
SAO JOAO D'ALIANCA,4038,647,2024,1
SAO JOAO DA PARAUNA,1295,366,2024,1
SAO LUIS DE MONTES BELOS,28851,6622,2024,1
SAO LUIZ DO NORTE,2369,582,2024,1
SAO MIGUEL DO ARAGUAIA,17225,3828,2024,1
SAO MIGUEL DO PASSA QUATRO,2047,546,2024,1
SAO PATRICIO,1108,318,2024,1
SAO SIMAO,11114,2017,2024,1
SENADOR CANEDO,74980,21445,2024,1
SERRANOPOLIS,3906,591,2024,1
SILVANIA,15412,3071,2024,1
SIMOLANDIA,3254,701,2024,1
SITIO D'ABADIA,679,180,2024,1
TAQUARAL DE GOIAS,2250,436,2024,1
TERESINA DE GOIAS,713,170,2024,1
TEREZOPOLIS DE GOIAS,3663,725,2024,1
TRES RANCHOS,1701,315,2024,1
TRINDADE,81494,21772,2024,1
TROMBAS,1800,732,2024,1
TURVANIA,3069,730,2024,1
TURVELANDIA,2106,265,2024,1
UIRAPURU,1191,336,2024,1
URUACU,34828,7830,2024,1
URUANA,10215,2432,2024,1
URUTAI,1764,377,2024,1
VALPARAISO DE GOIAS,42279,7514,2024,1
VARJAO,2471,730,2024,1
VIANOPOLIS,12566,1962,2024,1
VICENTINOPOLIS,6266,1209,2024,1
VILA BOA,1020,235,2024,1
VILA PROPICIO,1339,249,2024,1
ACAILANDIA,52987,21615,2024,1
AFONSO CUNHA,813,575,2024,1
AGUA DOCE DO MARANHAO,805,572,2024,1
ALCANTARA,2462,1437,2024,1
ALDEIAS ALTAS,3664,2489,2024,1
ALTAMIRA DO MARANHAO,1732,1090,2024,1
ALTO ALEGRE DO MARANHAO,5216,3113,2024,1
ALTO ALEGRE DO PINDARE,4638,3487,2024,1
ALTO PARNAIBA,3139,1653,2024,1
AMAPA DO MARANHAO,1043,670,2024,1
AMARANTE DO MARANHAO,9756,6848,2024,1
ANAJATUBA,4711,3109,2024,1
ANAPURUS,2717,1235,2024,1
APICUM-ACU,1494,791,2024,1
ARAGUANA,1764,1115,2024,1
ARAIOSES,2208,1600,2024,1
ARAME,6868,4835,2024,1
ARARI,8176,4783,2024,1
AXIXA,2699,1904,2024,1
BACABAL,48303,26114,2024,1
BACABEIRA,4026,1491,2024,1
BACURI,1397,759,2024,1
BACURITUBA,878,692,2024,1
BALSAS,74375,30220,2024,1
BARAO DE GRAJAU,3124,1903,2024,1
BARRA DO CORDA,38602,24341,2024,1
BARREIRINHAS,11290,6832,2024,1
BELA VISTA DO MARANHAO,3280,1990,2024,1
BELAGUA,511,287,2024,1
BENEDITO LEITE,350,199,2024,1
BEQUIMAO,3687,2286,2024,1
BERNARDO DO MEARIM,2046,1392,2024,1
BOA VISTA DO GURUPI,797,475,2024,1
BOM JARDIM,8404,5923,2024,1
BOM JESUS DAS SELVAS,6297,4291,2024,1
BOM LUGAR,3006,2100,2024,1
BREJO,4353,2284,2024,1
BREJO DE AREIA,1952,1593,2024,1
BURITI,4288,3096,2024,1
BURITI BRAVO,4302,3075,2024,1
BURITICUPU,21782,14331,2024,1
BURITIRANA,3061,2121,2024,1
CACHOEIRA GRANDE,986,655,2024,1
CAJAPIO,1340,1005,2024,1
CAJARI,1953,1461,2024,1
CAMPESTRE DO MARANHAO,3797,1985,2024,1
CANDIDO MENDES,1568,1193,2024,1
CANTANHEDE,2565,1534,2024,1
CAPINZAL DO NORTE,3121,2123,2024,1
CAROLINA,9217,4153,2024,1
CARUTAPERA,2986,1989,2024,1
CAXIAS,64184,37790,2024,1
CEDRAL,1388,868,2024,1
CENTRAL DO MARANHAO,797,493,2024,1
CENTRO DO GUILHERME,1596,1136,2024,1
CENTRO NOVO DO MARANHAO,2385,1590,2024,1
CHAPADINHA,26695,15120,2024,1
CIDELANDIA,4101,2306,2024,1
CODO,41090,27990,2024,1
COELHO NETO,12703,8932,2024,1
COLINAS,11468,7660,2024,1
CONCEICAO DO LAGO-ACU,1662,1127,2024,1
COROATA,12814,8095,2024,1
CURURUPU,4016,2607,2024,1
DAVINOPOLIS,3892,1982,2024,1
DOM PEDRO,10415,5687,2024,1
DUQUE BACELAR,1186,842,2024,1
ESPERANTINOPOLIS,6515,4986,2024,1
ESTREITO,15581,7446,2024,1
FEIRA NOVA DO MARANHAO,1785,1100,2024,1
FERNANDO FALCAO,1359,910,2024,1
FORMOSA DA SERRA NEGRA,5166,3404,2024,1
FORTALEZA DOS NOGUEIRAS,5116,2933,2024,1
FORTUNA,3646,2432,2024,1
GODOFREDO VIANA,1275,842,2024,1
GONCALVES DIAS,3645,2176,2024,1
GOVERNADOR ARCHER,2069,1355,2024,1
GOVERNADOR EDISON LOBAO,4565,2147,2024,1
GOVERNADOR EUGENIO BARROS,2988,1742,2024,1
GOVERNADOR LUIZ ROCHA,1519,922,2024,1
GOVERNADOR NEWTON BELLO,2090,1556,2024,1
GOVERNADOR NUNES FREIRE,5027,2926,2024,1
GRACA ARANHA,1670,971,2024,1
GRAJAU,26534,14893,2024,1
GUIMARAES,1328,786,2024,1
HUMBERTO DE CAMPOS,1833,960,2024,1
ICATU,2130,1450,2024,1
IGARAPE DO MEIO,3105,1959,2024,1
IGARAPE GRANDE,3469,2411,2024,1
IMPERATRIZ,185399,64765,2024,1
ITAIPAVA DO GRAJAU,1649,1114,2024,1
ITAPECURU MIRIM,17428,9251,2024,1
ITINGA DO MARANHAO,10541,5189,2024,1
JATOBA,1119,654,2024,1
JENIPAPO DOS VIEIRAS,2269,1569,2024,1
JOAO LISBOA,8124,4204,2024,1
JOSELANDIA,4469,3149,2024,1
JUNCO DO MARANHAO,981,619,2024,1
LAGO DA PEDRA,20149,14426,2024,1
LAGO DO JUNCO,2072,1534,2024,1
LAGO DOS RODRIGUES,4129,3067,2024,1
LAGO VERDE,3216,2100,2024,1
LAGOA DO MATO,2301,1841,2024,1
LAGOA GRANDE DO MARANHAO,2098,1616,2024,1
LAJEADO NOVO,1886,1073,2024,1
LIMA CAMPOS,4379,2779,2024,1
LORETO,2237,1309,2024,1
LUIS DOMINGUES,894,626,2024,1
MAGALHAES DE ALMEIDA,1249,848,2024,1
MARACACUME,5183,3180,2024,1
MARAJA DO SENA,1083,914,2024,1
MARANHAOZINHO,1947,1172,2024,1
MATA ROMA,3043,1614,2024,1
MATINHA,4741,3181,2024,1
MATOES,3734,2559,2024,1
MATOES DO NORTE,906,481,2024,1
MILAGRES DO MARANHAO,444,224,2024,1
MIRADOR,2857,1808,2024,1
MIRANDA DO NORTE,4381,1967,2024,1
MIRINZAL,2805,1675,2024,1
MONCAO,3427,2439,2024,1
MONTES ALTOS,2283,1379,2024,1
MORROS,2973,1968,2024,1
NINA RODRIGUES,1195,778,2024,1
NOVA COLINAS,1261,732,2024,1
NOVA IORQUE,706,398,2024,1
NOVA OLINDA DO MARANHAO,3086,1870,2024,1
OLHO D'AGUA DAS CUNHAS,6458,3942,2024,1
OLINDA NOVA DO MARANHAO,2042,1382,2024,1
PACO DO LUMIAR,36300,13201,2024,1
PALMEIRANDIA,2896,2022,2024,1
PARAIBANO,6629,4515,2024,1
PARNARAMA,3501,2175,2024,1
PASSAGEM FRANCA,4125,3057,2024,1
PASTOS BONS,5669,3111,2024,1
PAULINO NEVES,955,444,2024,1
PAULO RAMOS,6107,4610,2024,1
PEDREIRAS,22688,12856,2024,1
PEDRO DO ROSARIO,3050,2373,2024,1
PENALVA,4060,2942,2024,1
PERI MIRIM,2328,1548,2024,1
PERITORO,5365,3329,2024,1
PINDARE MIRIM,8106,4976,2024,1
PINHEIRO,31036,17135,2024,1
PIO XII,7090,4328,2024,1
PIRAPEMAS,1893,1301,2024,1
POCAO DE PEDRAS,6166,4741,2024,1
PORTO FRANCO,8709,3775,2024,1
PORTO RICO DO MARANHAO,809,549,2024,1
PRESIDENTE DUTRA,22362,11479,2024,1
PRESIDENTE JUSCELINO,1327,832,2024,1
PRESIDENTE MEDICI,1158,756,2024,1
PRESIDENTE SARNEY,2708,1945,2024,1
PRESIDENTE VARGAS,1669,1050,2024,1
PRIMEIRA CRUZ,347,163,2024,1
RAPOSA,7279,3320,2024,1
RIACHAO,6248,3543,2024,1
RIBAMAR FIQUENE,1804,946,2024,1
ROSARIO,9024,4253,2024,1
SAMBAIBA,1173,603,2024,1
SANTA FILOMENA DO MARANHAO,1450,875,2024,1
SANTA HELENA,6410,3374,2024,1
SANTA INES,41185,20685,2024,1
SANTA LUZIA,16903,10381,2024,1
SANTA LUZIA DO PARUA,6951,4316,2024,1
SANTA QUITERIA DO MARANHAO,3284,1862,2024,1
SANTA RITA,9956,5741,2024,1
SANTANA DO MARANHAO,669,377,2024,1
SANTO AMARO DO MARANHAO,829,305,2024,1
SANTO ANTONIO DOS LOPES,4794,2945,2024,1
SAO BENEDITO DO RIO PRETO,2070,1074,2024,1
SAO BENTO,8354,5501,2024,1
SAO BERNARDO,3908,2411,2024,1
SAO DOMINGOS DO AZEITAO,2167,878,2024,1
SAO DOMINGOS DO MARANHAO,11746,6561,2024,1
SAO FELIX DE BALSAS,493,245,2024,1
SAO FRANCISCO DO BREJAO,2337,1321,2024,1
SAO FRANCISCO DO MARANHAO,514,307,2024,1
SAO JOAO BATISTA,3290,2503,2024,1
SAO JOAO DO CARU,1797,1459,2024,1
SAO JOAO DO PARAISO,3187,1768,2024,1
SAO JOAO DO SOTER,2235,1514,2024,1
SAO JOAO DOS PATOS,12664,8177,2024,1
SAO JOSE DE RIBAMAR,57203,22273,2024,1
SAO JOSE DOS BASILIOS,1584,1093,2024,1
SAO LUIS,470612,128083,2024,1
SAO LUIS GONZAGA DO MARANHAO,4319,3134,2024,1
SAO MATEUS DO MARANHAO,11830,6736,2024,1
SAO PEDRO DA AGUA BRANCA,2794,1577,2024,1
SAO PEDRO DOS CRENTES,1397,776,2024,1
SAO RAIMUNDO DAS MANGABEIRAS,6300,3040,2024,1
SAO RAIMUNDO DO DOCA BEZERRA,1093,822,2024,1
SAO ROBERTO,1424,1164,2024,1
SAO VICENTE FERRER,2948,2106,2024,1
SATUBINHA,1453,1001,2024,1
SENADOR ALEXANDRE COSTA,1792,1168,2024,1
SENADOR LA ROCQUE,6223,4221,2024,1
SERRANO DO MARANHAO,568,373,2024,1
SITIO NOVO,4899,2964,2024,1
SUCUPIRA DO NORTE,1775,1210,2024,1
SUCUPIRA DO RIACHAO,1196,838,2024,1
TASSO FRAGOSO,2563,1293,2024,1
TIMBIRAS,4393,2895,2024,1
TIMON,59845,35978,2024,1
TRIZIDELA DO VALE,10346,6334,2024,1
TUFILANDIA,1099,717,2024,1
TUNTUM,9559,5590,2024,1
TURIACU,3893,2738,2024,1
TURILANDIA,2557,1508,2024,1
TUTOIA,5648,3118,2024,1
URBANO SANTOS,4097,2336,2024,1
VARGEM GRANDE,8248,5266,2024,1
VIANA,13697,9518,2024,1
VILA NOVA DOS MARTIRIOS,2528,1397,2024,1
VITORIA DO MEARIM,6715,3671,2024,1
VITORINO FREIRE,11357,7788,2024,1
ZE DOCA,17516,12005,2024,1
ABADIA DOS DOURADOS,4992,1132,2024,1
ABAETE,14891,2490,2024,1
ABRE CAMPO,7451,2164,2024,1
ACAIACA,2143,686,2024,1
ACUCENA,4078,1826,2024,1
AGUA BOA,5050,2434,2024,1
AGUA COMPRIDA,1115,143,2024,1
AGUANIL,2041,363,2024,1
AGUAS FORMOSAS,7019,2659,2024,1
AGUAS VERMELHAS,3036,1097,2024,1
AIMORES,11059,4531,2024,1
AIURUOCA,3855,1085,2024,1
ALAGOA,1365,445,2024,1
ALBERTINA,2161,530,2024,1
ALEM PARAIBA,27810,5337,2024,1
