MUNICIPIO,TOTAL,MOTOCICLETA,ANO,MES
IRAUCUBA,5795,3631,2022,1
ITAICABA,3336,1976,2022,1
ITAITINGA,15600,6837,2022,1
ITAPAJE,18222,11263,2022,1
ITAPIPOCA,43816,24833,2022,1
ITAPIUNA,4381,2627,2022,1
ITAREMA,10657,5447,2022,1
ITATIRA,5360,3080,2022,1
JAGUARETAMA,6270,4003,2022,1
JAGUARIBARA,4895,2735,2022,1
JAGUARIBE,15596,9055,2022,1
JAGUARUANA,13077,7934,2022,1
JARDIM,9732,5454,2022,1
JATI,2890,1107,2022,1
JIJOCA DE JERICOACOARA,10650,5200,2022,1
JUAZEIRO DO NORTE,134010,60494,2022,1
JUCAS,7640,4928,2022,1
LAVRAS DA MANGABEIRA,7867,4729,2022,1
LIMOEIRO DO NORTE,35088,15077,2022,1
MADALENA,5052,3145,2022,1
MARACANAU,83350,30563,2022,1
MARANGUAPE,30885,13252,2022,1
MARCO,8738,4747,2022,1
MARTINOPOLE,2667,1634,2022,1
MASSAPE,11006,6730,2022,1
MAURITI,13686,7731,2022,1
MERUOCA,4721,2918,2022,1
MILAGRES,7591,3525,2022,1
MILHA,5604,3934,2022,1
MIRAIMA,2636,1791,2022,1
MISSAO VELHA,13255,7100,2022,1
MOMBACA,13708,8162,2022,1
MONSENHOR TABOSA,6187,4156,2022,1
MORADA NOVA,27995,14371,2022,1
MORAUJO,2413,1540,2022,1
MORRINHOS,5977,3094,2022,1
MUCAMBO,5287,2991,2022,1
MULUNGU,2644,1649,2022,1
NOVA OLINDA,4785,2683,2022,1
NOVA RUSSAS,13411,7855,2022,1
NOVO ORIENTE,12889,8106,2022,1
OCARA,7957,4269,2022,1
OROS,7101,4188,2022,1
PACAJUS,28089,10148,2022,1
PACATUBA,19889,8462,2022,1
PACOTI,3493,2217,2022,1
PACUJA,2085,1239,2022,1
PALHANO,4254,2541,2022,1
PALMACIA,2289,1404,2022,1
PARACURU,10885,4620,2022,1
PARAIPABA,10243,5219,2022,1
PARAMBU,11774,7443,2022,1
PARAMOTI,3155,2061,2022,1
PEDRA BRANCA,16053,10138,2022,1
PENAFORTE,3948,2155,2022,1
PENTECOSTE,14122,7818,2022,1
PEREIRO,12238,8766,2022,1
PINDORETAMA,6376,2530,2022,1
PIQUET CARNEIRO,4602,3002,2022,1
PIRES FERREIRA,2586,1576,2022,1
PORANGA,3880,2456,2022,1
PORTEIRAS,4978,2357,2022,1
POTENGI,2589,1622,2022,1
POTIRETAMA,1949,1327,2022,1
QUITERIANOPOLIS,7870,5074,2022,1
QUIXADA,34569,16825,2022,1
QUIXELO,6088,4314,2022,1
QUIXERAMOBIM,29358,16949,2022,1
QUIXERE,10583,5374,2022,1
REDENCAO,8662,4432,2022,1
RERIUTABA,6424,3757,2022,1
RUSSAS,40423,20464,2022,1
SABOEIRO,4032,2725,2022,1
SALITRE,3149,1703,2022,1
SANTA QUITERIA,15527,9032,2022,1
SANTANA DO ACARAU,7945,4593,2022,1
SANTANA DO CARIRI,3926,2233,2022,1
SAO BENEDITO,20419,8981,2022,1
SAO GONCALO DO AMARANTE,17461,7054,2022,1
SAO JOAO DO JAGUARIBE,3713,2055,2022,1
SAO LUIS DO CURU,3334,1770,2022,1
SENADOR POMPEU,9533,6096,2022,1
SENADOR SA,1755,1061,2022,1
SOBRAL,103163,48305,2022,1
SOLONOPOLE,7001,4854,2022,1
TABULEIRO DO NORTE,20607,9668,2022,1
TAMBORIL,8845,5394,2022,1
TARRAFAS,2296,1505,2022,1
TAUA,26966,15852,2022,1
TEJUCUOCA,4014,2594,2022,1
TIANGUA,42455,16512,2022,1
TRAIRI,13484,7175,2022,1
TURURU,4247,2533,2022,1
UBAJARA,13248,6338,2022,1
UMARI,1305,701,2022,1
UMIRIM,3918,2150,2022,1
URUBURETAMA,5589,3832,2022,1
URUOCA,3821,2334,2022,1
VARJOTA,8453,4592,2022,1
VARZEA ALEGRE,17034,10454,2022,1
VICOSA DO CEARA,19526,10451,2022,1
BRASILIA,1982829,219252,2022,1
AFONSO CLAUDIO,21582,7395,2022,1
AGUA DOCE DO NORTE,6141,2622,2022,1
AGUIA BRANCA,6110,2539,2022,1
ALEGRE,14828,4098,2022,1
ALFREDO CHAVES,10956,2463,2022,1
ALTO RIO NOVO,3924,1272,2022,1
ANCHIETA,14023,2587,2022,1
APIACA,5059,1187,2022,1
ARACRUZ,48630,9173,2022,1
ATILIO VIVACQUA,6314,2174,2022,1
BAIXO GUANDU,21865,6373,2022,1
BARRA DE SAO FRANCISCO,25785,8294,2022,1
BOA ESPERANCA,7141,2967,2022,1
BOM JESUS DO NORTE,13586,3158,2022,1
BREJETUBA,7703,2650,2022,1
CACHOEIRO DE ITAPEMIRIM,123103,27408,2022,1
CARIACICA,181263,39767,2022,1
CASTELO,28699,6458,2022,1
COLATINA,71019,16733,2022,1
CONCEICAO DA BARRA,9099,2016,2022,1
CONCEICAO DO CASTELO,9269,2254,2022,1
DIVINO DE SAO LOURENCO,2682,935,2022,1
DOMINGOS MARTINS,27922,8840,2022,1
DORES DO RIO PRETO,4719,1064,2022,1
ECOPORANGA,10191,4215,2022,1
FUNDAO,8644,1683,2022,1
GOVERNADOR LINDENBERG,7239,2897,2022,1
GUACUI,20453,4645,2022,1
GUARAPARI,78277,14667,2022,1
IBATIBA,17696,6037,2022,1
IBIRACU,6422,1114,2022,1
IBITIRAMA,5344,1875,2022,1
ICONHA,13069,3083,2022,1
IRUPI,8970,3008,2022,1
ITAGUACU,8222,3040,2022,1
ITAPEMIRIM,17827,5171,2022,1
ITARANA,8166,2662,2022,1
IUNA,16868,5507,2022,1
JAGUARE,16107,5573,2022,1
JERONIMO MONTEIRO,6299,2023,2022,1
JOAO NEIVA,8600,1504,2022,1
LARANJA DA TERRA,8456,3982,2022,1
LINHARES,86806,18787,2022,1
MANTENOPOLIS,6525,1921,2022,1
MARATAIZES,23171,5438,2022,1
MARECHAL FLORIANO,13424,3554,2022,1
MARILANDIA,8703,3391,2022,1
MIMOSO DO SUL,14084,4428,2022,1
MONTANHA,7899,2312,2022,1
MUCURICI,2150,629,2022,1
MUNIZ FREIRE,10531,3806,2022,1
MUQUI,7834,2322,2022,1
NOVA VENECIA,28030,9279,2022,1
PANCAS,9131,3648,2022,1
PEDRO CANARIO,11142,2410,2022,1
PINHEIROS,9540,3059,2022,1
PIUMA,12406,2348,2022,1
PONTO BELO,3056,896,2022,1
PRESIDENTE KENNEDY,9868,2807,2022,1
RIO BANANAL,15245,5572,2022,1
RIO NOVO DO SUL,7605,2623,2022,1
SANTA LEOPOLDINA,7718,3009,2022,1
SANTA MARIA DE JETIBA,38521,11520,2022,1
SANTA TERESA,17160,5114,2022,1
SAO DOMINGOS DO NORTE,5691,1940,2022,1
SAO GABRIEL DA PALHA,23382,7907,2022,1
SAO JOSE DO CALCADO,5667,1510,2022,1
SAO MATEUS,58487,14347,2022,1
SAO ROQUE DO CANAA,7397,3045,2022,1
SERRA,232550,36616,2022,1
SOORETAMA,10561,3361,2022,1
VARGEM ALTA,13077,3491,2022,1
VENDA NOVA DO IMIGRANTE,19009,3730,2022,1
VIANA,35644,7075,2022,1
VILA PAVAO,6170,2842,2022,1
VILA VALERIO,10988,4903,2022,1
VILA VELHA,244044,41100,2022,1
VITORIA,203331,23889,2022,1
ABADIA DE GOIAS,5551,1266,2022,1
ABADIANIA,6614,1293,2022,1
ACREUNA,13396,2459,2022,1
ADELANDIA,1425,358,2022,1
AGUA FRIA DE GOIAS,1309,245,2022,1
AGUA LIMPA,932,165,2022,1
AGUAS LINDAS DE GOIAS,38520,6514,2022,1
ALEXANIA,14628,2494,2022,1
ALOANDIA,1250,364,2022,1
ALTO HORIZONTE,3005,613,2022,1
ALTO PARAISO DE GOIAS,3060,602,2022,1
ALVORADA DO NORTE,4475,949,2022,1
AMARALINA,836,269,2022,1
AMERICANO DO BRASIL,3198,855,2022,1
AMORINOPOLIS,1738,528,2022,1
ANAPOLIS,299572,57382,2022,1
ANHANGUERA,585,122,2022,1
ANICUNS,13097,2614,2022,1
APARECIDA DE GOIANIA,330451,92766,2022,1
APARECIDA DO RIO DOCE,1509,274,2022,1
APORE,2130,336,2022,1
ARACU,2297,545,2022,1
ARAGARCAS,16136,3911,2022,1
ARAGOIANIA,5184,1452,2022,1
ARAGUAPAZ,4068,1144,2022,1
ARENOPOLIS,1324,349,2022,1
ARUANA,3187,900,2022,1
AURILANDIA,1635,426,2022,1
AVELINOPOLIS,1450,356,2022,1
BALIZA,473,109,2022,1
BARRO ALTO,5844,851,2022,1
BELA VISTA DE GOIAS,20098,5486,2022,1
BOM JARDIM DE GOIAS,4478,1238,2022,1
BOM JESUS,16646,2513,2022,1
BONFINOPOLIS,3848,1072,2022,1
BONOPOLIS,1049,427,2022,1
BRAZABRANTES,1636,363,2022,1
BRITANIA,3229,715,2022,1
BURITI ALEGRE,6550,951,2022,1
BURITI DE GOIAS,1950,603,2022,1
BURITINOPOLIS,1112,310,2022,1
CABECEIRAS,3178,567,2022,1
CACHOEIRA ALTA,5977,1063,2022,1
CACHOEIRA DE GOIAS,655,150,2022,1
CACHOEIRA DOURADA,4376,729,2022,1
CACU,8896,1456,2022,1
CAIAPONIA,9580,1753,2022,1
CALDAS NOVAS,70176,19371,2022,1
CALDAZINHA,2208,844,2022,1
CAMPESTRE DE GOIAS,1739,503,2022,1
CAMPINACU,1589,501,2022,1
CAMPINORTE,7032,1652,2022,1
CAMPO ALEGRE DE GOIAS,3608,568,2022,1
CAMPO LIMPO DE GOIAS,3295,648,2022,1
CAMPOS BELOS,11982,3497,2022,1
CAMPOS VERDES,1835,620,2022,1
CARMO DO RIO VERDE,5483,1553,2022,1
CASTELANDIA,1658,344,2022,1
CATALAO,88725,17725,2022,1
CATURAI,2767,578,2022,1
CAVALCANTE,2055,624,2022,1
CERES,21037,5891,2022,1
CEZARINA,4907,1061,2022,1
CHAPADAO DO CEU,8027,1000,2022,1
CIDADE OCIDENTAL,13159,2963,2022,1
COCALZINHO DE GOIAS,6143,1024,2022,1
COLINAS DO SUL,951,211,2022,1
CORREGO DO OURO,1309,387,2022,1
CORUMBA DE GOIAS,4751,1158,2022,1
CORUMBAIBA,5062,1099,2022,1
CRISTALINA,34009,4482,2022,1
CRISTIANOPOLIS,2153,471,2022,1
CRIXAS,9740,2496,2022,1
CROMINIA,2351,560,2022,1
CUMARI,1700,433,2022,1
DAMIANOPOLIS,1187,304,2022,1
DAMOLANDIA,1878,460,2022,1
DAVINOPOLIS,1007,193,2022,1
DIORAMA,1161,424,2022,1
DIVINOPOLIS DE GOIAS,984,229,2022,1
DOVERLANDIA,5062,1662,2022,1
EDEALINA,2320,498,2022,1
EDEIA,8142,1503,2022,1
ESTRELA DO NORTE,1840,693,2022,1
FAINA,2748,796,2022,1
FAZENDA NOVA,3418,1408,2022,1
FIRMINOPOLIS,6274,1416,2022,1
FLORES DE GOIAS,1673,525,2022,1
FORMOSA,78678,13394,2022,1
FORMOSO,2834,1078,2022,1
GAMELEIRA DE GOIAS,1289,284,2022,1
GOIANAPOLIS,7140,1472,2022,1
GOIANDIRA,2988,561,2022,1
GOIANESIA,49809,10583,2022,1
GOIANIA,1260903,256969,2022,1
GOIANIRA,26323,6678,2022,1
GOIAS,13921,3515,2022,1
GOIATUBA,28372,5215,2022,1
GOUVELANDIA,1936,367,2022,1
GUAPO,8613,1959,2022,1
GUARAITA,1186,358,2022,1
GUARANI DE GOIAS,1243,406,2022,1
GUARINOS,622,169,2022,1
HEITORAI,1957,612,2022,1
HIDROLANDIA,13510,3057,2022,1
HIDROLINA,1664,458,2022,1
IACIARA,4110,1067,2022,1
INACIOLANDIA,2574,615,2022,1
INDIARA,8177,1451,2022,1
INHUMAS,41965,7414,2022,1
IPAMERI,15467,2498,2022,1
IPIRANGA DE GOIAS,1470,501,2022,1
IPORA,30917,8344,2022,1
ISRAELANDIA,1235,373,2022,1
ITABERAI,32107,6804,2022,1
ITAGUARI,3301,676,2022,1
ITAGUARU,3726,963,2022,1
ITAJA,3087,522,2022,1
ITAPACI,11869,3163,2022,1
ITAPIRAPUA,4444,1462,2022,1
ITAPURANGA,22456,6300,2022,1
ITARUMA,2850,540,2022,1
ITAUCU,4283,670,2022,1
ITUMBIARA,91538,17137,2022,1
IVOLANDIA,820,236,2022,1
JANDAIA,3617,844,2022,1
JARAGUA,27847,5656,2022,1
JATAI,84411,17092,2022,1
JAUPACI,1521,528,2022,1
JESUPOLIS,857,177,2022,1
JOVIANIA,5305,943,2022,1
JUSSARA,17232,4872,2022,1
LAGOA SANTA,621,101,2022,1
LEOPOLDO DE BULHOES,3954,930,2022,1
LUZIANIA,72213,14637,2022,1
MAIRIPOTABA,1353,331,2022,1
MAMBAI,2890,734,2022,1
MARA ROSA,5928,1643,2022,1
MARZAGAO,1296,268,2022,1
MATRINCHA,2093,741,2022,1
MAURILANDIA,6678,1209,2022,1
MIMOSO DE GOIAS,407,90,2022,1
MINACU,21069,7042,2022,1
MINEIROS,48974,11122,2022,1
MOIPORA,752,170,2022,1
MONTE ALEGRE DE GOIAS,1432,491,2022,1
MONTES CLAROS DE GOIAS,4792,1504,2022,1
MONTIVIDIU,7967,1291,2022,1
MONTIVIDIU DO NORTE,1488,568,2022,1
MORRINHOS,35592,7212,2022,1
MORRO AGUDO DE GOIAS,1568,516,2022,1
MOSSAMEDES,2485,622,2022,1
MOZARLANDIA,9475,2960,2022,1
MUNDO NOVO,2825,755,2022,1
MUTUNOPOLIS,2047,791,2022,1
NAZARIO,3875,673,2022,1
NEROPOLIS,18595,4143,2022,1
NIQUELANDIA,23028,4153,2022,1
NOVA AMERICA,1473,444,2022,1
NOVA AURORA,1353,377,2022,1
NOVA CRIXAS,6058,1682,2022,1
NOVA GLORIA,4769,1310,2022,1
NOVA IGUACU DE GOIAS,1222,344,2022,1
NOVA ROMA,870,265,2022,1
NOVA VENEZA,4620,992,2022,1
NOVO BRASIL,2163,738,2022,1
NOVO GAMA,16042,2961,2022,1
NOVO PLANALTO,1752,494,2022,1
ORIZONA,10910,2513,2022,1
OURO VERDE DE GOIAS,2010,385,2022,1
OUVIDOR,3570,560,2022,1
PADRE BERNARDO,8151,1200,2022,1
PALESTINA DE GOIAS,1399,492,2022,1
PALMEIRAS DE GOIAS,18712,4117,2022,1
PALMELO,1193,279,2022,1
PALMINOPOLIS,2613,784,2022,1
PANAMA,1220,219,2022,1
PARANAIGUARA,5205,694,2022,1
PARAUNA,8207,1971,2022,1
PEROLANDIA,1358,186,2022,1
PETROLINA DE GOIAS,4814,1024,2022,1
PILAR DE GOIAS,908,216,2022,1
PIRACANJUBA,18606,4126,2022,1
PIRANHAS,7984,2097,2022,1
PIRENOPOLIS,14550,4011,2022,1
PIRES DO RIO,23885,4724,2022,1
PLANALTINA,25359,4471,2022,1
PONTALINA,12885,3015,2022,1
PORANGATU,37019,10170,2022,1
PORTEIRAO,1979,257,2022,1
PORTELANDIA,1631,327,2022,1
POSSE,20173,4002,2022,1
PROFESSOR JAMIL,1337,296,2022,1
QUIRINOPOLIS,38559,7615,2022,1
RIALMA,8909,2009,2022,1
RIANAPOLIS,3028,786,2022,1
RIO QUENTE,2171,438,2022,1
RIO VERDE,162075,35061,2022,1
RUBIATABA,14661,3711,2022,1
SANCLERLANDIA,6159,1602,2022,1
SANTA BARBARA DE GOIAS,3260,627,2022,1
SANTA CRUZ DE GOIAS,925,175,2022,1
SANTA FE DE GOIAS,2651,858,2022,1
SANTA HELENA DE GOIAS,28570,4506,2022,1
SANTA ISABEL,1495,517,2022,1
SANTA RITA DO ARAGUAIA,4689,1458,2022,1
SANTA RITA DO NOVO DESTINO,685,151,2022,1
SANTA ROSA DE GOIAS,1817,443,2022,1
SANTA TEREZA DE GOIAS,2009,517,2022,1
SANTA TEREZINHA DE GOIAS,5307,1807,2022,1
SANTO ANTONIO DA BARRA,1600,392,2022,1
SANTO ANTONIO DE GOIAS,3343,631,2022,1
SANTO ANTONIO DO DESCOBERTO,12818,3018,2022,1
SAO DOMINGOS,2630,876,2022,1
SAO FRANCISCO DE GOIAS,2810,676,2022,1
SAO JOAO D'ALIANCA,3527,557,2022,1
SAO JOAO DA PARAUNA,1172,345,2022,1
SAO LUIS DE MONTES BELOS,26480,6189,2022,1
SAO LUIZ DO NORTE,2146,542,2022,1
SAO MIGUEL DO ARAGUAIA,15549,3532,2022,1
SAO MIGUEL DO PASSA QUATRO,1866,510,2022,1
SAO PATRICIO,1013,295,2022,1
SAO SIMAO,10332,1928,2022,1
SENADOR CANEDO,65159,18462,2022,1
SERRANOPOLIS,3536,563,2022,1
SILVANIA,14217,2920,2022,1
SIMOLANDIA,2955,638,2022,1
SITIO D'ABADIA,612,164,2022,1
TAQUARAL DE GOIAS,2089,424,2022,1
TERESINA DE GOIAS,659,151,2022,1
TEREZOPOLIS DE GOIAS,3248,626,2022,1
TRES RANCHOS,1616,288,2022,1
TRINDADE,72255,19529,2022,1
TROMBAS,1648,704,2022,1
TURVANIA,2822,681,2022,1
TURVELANDIA,1976,245,2022,1
UIRAPURU,1089,307,2022,1
URUACU,31426,7335,2022,1
URUANA,9651,2341,2022,1
URUTAI,1718,366,2022,1
VALPARAISO DE GOIAS,40548,6547,2022,1
VARJAO,2286,682,2022,1
VIANOPOLIS,11355,1837,2022,1
VICENTINOPOLIS,5797,1149,2022,1
VILA BOA,900,212,2022,1
VILA PROPICIO,1132,222,2022,1
ACAILANDIA,47613,19681,2022,1
AFONSO CUNHA,732,525,2022,1
AGUA DOCE DO MARANHAO,718,520,2022,1
ALCANTARA,2229,1319,2022,1
ALDEIAS ALTAS,3262,2275,2022,1
ALTAMIRA DO MARANHAO,1557,992,2022,1
ALTO ALEGRE DO MARANHAO,4839,2954,2022,1
ALTO ALEGRE DO PINDARE,3974,2973,2022,1
ALTO PARNAIBA,2684,1473,2022,1
AMAPA DO MARANHAO,919,597,2022,1
AMARANTE DO MARANHAO,8891,6406,2022,1
ANAJATUBA,4226,2797,2022,1
ANAPURUS,2369,1138,2022,1
APICUM-ACU,1334,700,2022,1
ARAGUANA,1577,1016,2022,1
ARAIOSES,1939,1503,2022,1
ARAME,6173,4410,2022,1
ARARI,7383,4302,2022,1
AXIXA,2475,1771,2022,1
BACABAL,45207,24857,2022,1
BACABEIRA,3631,1353,2022,1
BACURI,1264,693,2022,1
BACURITUBA,813,651,2022,1
BALSAS,64736,27682,2022,1
BARAO DE GRAJAU,2997,1937,2022,1
BARRA DO CORDA,34324,22062,2022,1
BARREIRINHAS,9523,5939,2022,1
BELA VISTA DO MARANHAO,2916,1754,2022,1
BELAGUA,491,275,2022,1
BENEDITO LEITE,276,163,2022,1
BEQUIMAO,3398,2137,2022,1
BERNARDO DO MEARIM,1752,1219,2022,1
BOA VISTA DO GURUPI,686,401,2022,1
BOM JARDIM,7471,5341,2022,1
BOM JESUS DAS SELVAS,5503,3831,2022,1
BOM LUGAR,2685,1887,2022,1
BREJO,3910,2164,2022,1
BREJO DE AREIA,1644,1350,2022,1
BURITI,3931,2914,2022,1
BURITI BRAVO,3743,2777,2022,1
BURITICUPU,19162,12915,2022,1
BURITIRANA,2784,1973,2022,1
CACHOEIRA GRANDE,817,553,2022,1
CAJAPIO,1245,935,2022,1
CAJARI,1810,1344,2022,1
CAMPESTRE DO MARANHAO,3411,1827,2022,1
CANDIDO MENDES,1381,1046,2022,1
CANTANHEDE,2307,1370,2022,1
CAPINZAL DO NORTE,2845,1924,2022,1
CAROLINA,8314,3823,2022,1
CARUTAPERA,2629,1755,2022,1
CAXIAS,60114,36177,2022,1
CEDRAL,1237,780,2022,1
CENTRAL DO MARANHAO,713,457,2022,1
CENTRO DO GUILHERME,1334,936,2022,1
CENTRO NOVO DO MARANHAO,2119,1435,2022,1
CHAPADINHA,24111,13996,2022,1
CIDELANDIA,3757,2151,2022,1
CODO,38001,26238,2022,1
COELHO NETO,11810,8523,2022,1
COLINAS,10335,7067,2022,1
CONCEICAO DO LAGO-ACU,1481,999,2022,1
COROATA,11863,7603,2022,1
CURURUPU,3524,2308,2022,1
DAVINOPOLIS,3342,1755,2022,1
DOM PEDRO,9736,5416,2022,1
DUQUE BACELAR,1051,776,2022,1
ESPERANTINOPOLIS,5963,4626,2022,1
ESTREITO,13096,6407,2022,1
FEIRA NOVA DO MARANHAO,1593,1026,2022,1
FERNANDO FALCAO,1182,806,2022,1
FORMOSA DA SERRA NEGRA,4537,3055,2022,1
FORTALEZA DOS NOGUEIRAS,4668,2727,2022,1
FORTUNA,3204,2185,2022,1
GODOFREDO VIANA,1109,751,2022,1
GONCALVES DIAS,3285,1974,2022,1
GOVERNADOR ARCHER,1889,1264,2022,1
GOVERNADOR EDISON LOBAO,3947,1926,2022,1
GOVERNADOR EUGENIO BARROS,2692,1602,2022,1
GOVERNADOR LUIZ ROCHA,1348,839,2022,1
GOVERNADOR NEWTON BELLO,1836,1370,2022,1
GOVERNADOR NUNES FREIRE,4563,2676,2022,1
GRACA ARANHA,1518,887,2022,1
GRAJAU,23470,13682,2022,1
GUIMARAES,1210,745,2022,1
HUMBERTO DE CAMPOS,1622,868,2022,1
ICATU,1907,1316,2022,1
IGARAPE DO MEIO,2700,1727,2022,1
IGARAPE GRANDE,3145,2210,2022,1
IMPERATRIZ,171612,60202,2022,1
ITAIPAVA DO GRAJAU,1399,970,2022,1
ITAPECURU MIRIM,15794,8529,2022,1
ITINGA DO MARANHAO,9163,4671,2022,1
JATOBA,967,580,2022,1
JENIPAPO DOS VIEIRAS,1969,1370,2022,1
JOAO LISBOA,7187,3773,2022,1
JOSELANDIA,4013,2875,2022,1
JUNCO DO MARANHAO,897,568,2022,1
LAGO DA PEDRA,18602,13473,2022,1
LAGO DO JUNCO,1883,1398,2022,1
LAGO DOS RODRIGUES,3464,2607,2022,1
LAGO VERDE,2981,1966,2022,1
LAGOA DO MATO,2059,1686,2022,1
LAGOA GRANDE DO MARANHAO,1798,1406,2022,1
LAJEADO NOVO,1668,962,2022,1
LIMA CAMPOS,3981,2560,2022,1
LORETO,2007,1201,2022,1
LUIS DOMINGUES,794,572,2022,1
MAGALHAES DE ALMEIDA,1160,806,2022,1
MARACACUME,4734,2944,2022,1
MARAJA DO SENA,923,801,2022,1
MARANHAOZINHO,1699,1019,2022,1
MATA ROMA,2770,1532,2022,1
MATINHA,4393,2980,2022,1
MATOES,3133,2231,2022,1
MATOES DO NORTE,791,424,2022,1
MILAGRES DO MARANHAO,371,205,2022,1
MIRADOR,2483,1606,2022,1
MIRANDA DO NORTE,4045,1829,2022,1
MIRINZAL,2558,1562,2022,1
MONCAO,3115,2227,2022,1
MONTES ALTOS,2085,1278,2022,1
MORROS,2568,1735,2022,1
NINA RODRIGUES,1098,746,2022,1
NOVA COLINAS,1093,639,2022,1
NOVA IORQUE,628,355,2022,1
NOVA OLINDA DO MARANHAO,2833,1758,2022,1
OLHO D'AGUA DAS CUNHAS,6186,3803,2022,1
OLINDA NOVA DO MARANHAO,1909,1308,2022,1
PACO DO LUMIAR,31901,11493,2022,1
PALMEIRANDIA,2662,1886,2022,1
PARAIBANO,6043,4177,2022,1
PARNARAMA,2769,1816,2022,1
PASSAGEM FRANCA,3746,2820,2022,1
PASTOS BONS,4988,2781,2022,1
PAULINO NEVES,773,372,2022,1
PAULO RAMOS,5627,4305,2022,1
PEDREIRAS,20795,11989,2022,1
PEDRO DO ROSARIO,2545,2015,2022,1
PENALVA,3713,2740,2022,1
PERI MIRIM,2137,1447,2022,1
PERITORO,4605,2901,2022,1
PINDARE MIRIM,7337,4504,2022,1
PINHEIRO,28288,15866,2022,1
PIO XII,6276,3929,2022,1
PIRAPEMAS,1737,1218,2022,1
POCAO DE PEDRAS,5645,4396,2022,1
PORTO FRANCO,7615,3435,2022,1
PORTO RICO DO MARANHAO,719,498,2022,1
PRESIDENTE DUTRA,20540,10829,2022,1
PRESIDENTE JUSCELINO,1199,750,2022,1
PRESIDENTE MEDICI,1013,674,2022,1
PRESIDENTE SARNEY,2210,1613,2022,1
PRESIDENTE VARGAS,1534,987,2022,1
PRIMEIRA CRUZ,279,126,2022,1
RAPOSA,6291,2917,2022,1
RIACHAO,5466,3199,2022,1
RIBAMAR FIQUENE,1602,836,2022,1
ROSARIO,8412,4051,2022,1
SAMBAIBA,882,531,2022,1
SANTA FILOMENA DO MARANHAO,1243,752,2022,1
SANTA HELENA,5803,3082,2022,1
SANTA INES,37531,18871,2022,1
SANTA LUZIA,14779,9180,2022,1
SANTA LUZIA DO PARUA,6239,3921,2022,1
SANTA QUITERIA DO MARANHAO,3075,1816,2022,1
SANTA RITA,9119,5381,2022,1
SANTANA DO MARANHAO,615,353,2022,1
SANTO AMARO DO MARANHAO,569,201,2022,1
SANTO ANTONIO DOS LOPES,4272,2690,2022,1
SAO BENEDITO DO RIO PRETO,1838,977,2022,1
SAO BENTO,7839,5248,2022,1
SAO BERNARDO,3688,2379,2022,1
SAO DOMINGOS DO AZEITAO,1577,714,2022,1
SAO DOMINGOS DO MARANHAO,10255,5829,2022,1
SAO FELIX DE BALSAS,435,219,2022,1
SAO FRANCISCO DO BREJAO,2096,1214,2022,1
SAO FRANCISCO DO MARANHAO,399,258,2022,1
SAO JOAO BATISTA,2984,2297,2022,1
SAO JOAO DO CARU,1633,1322,2022,1
SAO JOAO DO PARAISO,2686,1520,2022,1
SAO JOAO DO SOTER,1829,1265,2022,1
SAO JOAO DOS PATOS,11517,7583,2022,1
SAO JOSE DE RIBAMAR,49445,19023,2022,1
SAO JOSE DOS BASILIOS,1430,993,2022,1
SAO LUIS,442939,117642,2022,1
SAO LUIS GONZAGA DO MARANHAO,3979,2897,2022,1
SAO MATEUS DO MARANHAO,10821,6258,2022,1
SAO PEDRO DA AGUA BRANCA,2570,1499,2022,1
SAO PEDRO DOS CRENTES,1216,690,2022,1
SAO RAIMUNDO DAS MANGABEIRAS,5629,2728,2022,1
SAO RAIMUNDO DO DOCA BEZERRA,951,734,2022,1
SAO ROBERTO,1238,1020,2022,1
SAO VICENTE FERRER,2713,1961,2022,1
SATUBINHA,1263,877,2022,1
SENADOR ALEXANDRE COSTA,1620,1094,2022,1
SENADOR LA ROCQUE,5658,3918,2022,1
SERRANO DO MARANHAO,461,292,2022,1
SITIO NOVO,4400,2752,2022,1
SUCUPIRA DO NORTE,1626,1130,2022,1
SUCUPIRA DO RIACHAO,1071,766,2022,1
TASSO FRAGOSO,2206,1157,2022,1
TIMBIRAS,3921,2660,2022,1
TIMON,52746,32209,2022,1
TRIZIDELA DO VALE,9145,5799,2022,1
TUFILANDIA,969,639,2022,1
TUNTUM,8506,5005,2022,1
TURIACU,3575,2529,2022,1
TURILANDIA,2219,1331,2022,1
TUTOIA,4890,2816,2022,1
URBANO SANTOS,3709,2219,2022,1
VARGEM GRANDE,7632,4984,2022,1
VIANA,12588,8836,2022,1
VILA NOVA DOS MARTIRIOS,2318,1294,2022,1
VITORIA DO MEARIM,5968,3312,2022,1
VITORINO FREIRE,10330,7003,2022,1
ZE DOCA,15925,11097,2022,1
ABADIA DOS DOURADOS,4682,1084,2022,1
ABAETE,14054,2271,2022,1
ABRE CAMPO,6852,2000,2022,1
ACAIACA,1865,582,2022,1
ACUCENA,3685,1716,2022,1
AGUA BOA,4499,2201,2022,1
AGUA COMPRIDA,1039,142,2022,1
AGUANIL,1890,324,2022,1
AGUAS FORMOSAS,6477,2470,2022,1
AGUAS VERMELHAS,2753,1008,2022,1
AIMORES,10593,4252,2022,1
AIURUOCA,3574,1014,2022,1
ALAGOA,1221,395,2022,1
ALBERTINA,2045,477,2022,1
ALEM PARAIBA,27603,5207,2022,1
ALFENAS,50783,10169,2022,1
ALFREDO VASCONCELOS,3705,958,2022,1
ALMENARA,16141,6295,2022,1
