MUNICIPIO,TOTAL,MOTOCICLETA,ANO,MES
ALAGOA,1453,462,2025,1
ALBERTINA,2250,558,2025,1
ALEM PARAIBA,27489,5288,2025,1
ALFENAS,56274,11350,2025,1
ALFREDO VASCONCELOS,4156,1084,2025,1
ALMENARA,17991,7086,2025,1
ALPERCATA,2535,789,2025,1
ALPINOPOLIS,15440,2908,2025,1
ALTEROSA,10440,2979,2025,1
ALTO CAPARAO,3878,1331,2025,1
ALTO JEQUITIBA,5999,2041,2025,1
ALTO RIO DOCE,6009,2550,2025,1
ALVARENGA,2311,1119,2025,1
ALVINOPOLIS,7561,2562,2025,1
ALVORADA DE MINAS,1810,683,2025,1
AMPARO DA SERRA,2227,927,2025,1
ANDRADAS,32223,6943,2025,1
ANDRELANDIA,6054,1026,2025,1
ANGELANDIA,3881,1637,2025,1
ANTONIO CARLOS,5864,1432,2025,1
ANTONIO DIAS,4000,1161,2025,1
ANTONIO PRADO DE MINAS,928,313,2025,1
ARACAI,822,146,2025,1
ARACITABA,720,238,2025,1
ARACUAI,16787,8278,2025,1
ARAGUARI,97395,22211,2025,1
ARANTINA,1496,349,2025,1
ARAPONGA,4849,2414,2025,1
ARAPORA,4499,757,2025,1
ARAPUA,2165,557,2025,1
ARAUJOS,5462,1253,2025,1
ARAXA,81958,13803,2025,1
ARCEBURGO,6118,1168,2025,1
ARCOS,35462,7714,2025,1
AREADO,9229,1475,2025,1
ARGIRITA,1060,213,2025,1
ARICANDUVA,1972,1009,2025,1
ARINOS,7830,2046,2025,1
ASTOLFO DUTRA,7969,2316,2025,1
ATALEIA,3819,1681,2025,1
AUGUSTO DE LIMA,1645,420,2025,1
BAEPENDI,12540,3659,2025,1
BALDIM,4045,872,2025,1
BAMBUI,17135,2725,2025,1
BANDEIRA,1117,581,2025,1
BANDEIRA DO SUL,3822,572,2025,1
BARAO DE COCAIS,19694,4574,2025,1
BARAO D0 MONTE ALTO,1948,772,2025,1
BARBACENA,77483,15180,2025,1
BARRA LONGA,2697,1032,2025,1
BARROSO,12472,2552,2025,1
BELA VISTA DE MINAS,4999,763,2025,1
BELMIRO BRAGA,1340,223,2025,1
BELO HORIZONTE,2769339,298539,2025,1
BELO ORIENTE,12090,2890,2025,1
BELO VALE,5922,1410,2025,1
BERILO,4418,2530,2025,1
BERIZAL,1910,861,2025,1
BERTOPOLIS,906,406,2025,1
BETIM,242336,40558,2025,1
BIAS FORTES,1296,403,2025,1
BICAS,8680,1255,2025,1
BIQUINHAS,1818,344,2025,1
BOA ESPERANCA,27118,5272,2025,1
BOCAINA DE MINAS,3524,1154,2025,1
BOCAIUVA,27565,8646,2025,1
BOM DESPACHO,37160,6994,2025,1
BOM JARDIM DE MINAS,4326,931,2025,1
BOM JESUS DA PENHA,4338,1434,2025,1
BOM JESUS DO AMPARO,3304,670,2025,1
BOM JESUS DO GALHO,6493,2891,2025,1
BOM REPOUSO,9122,2578,2025,1
BOM SUCESSO,8950,1667,2025,1
BONFIM,4907,1845,2025,1
BONFINOPOLIS DE MINAS,3298,868,2025,1
BONITO DE MINAS,1918,898,2025,1
BORDA DA MATA,11849,2508,2025,1
BOTELHOS,10526,1911,2025,1
BOTUMIRIM,1719,748,2025,1
BRAS PIRES,2654,1064,2025,1
BRASILANDIA DE MINAS,8814,2159,2025,1
BRASILIA DE MINAS,15316,5420,2025,1
BRAUNAS,1690,725,2025,1
BRAZOPOLIS,8903,2086,2025,1
BRUMADINHO,28602,5170,2025,1
BUENO BRANDAO,9283,2330,2025,1
BUENOPOLIS,4696,1255,2025,1
BUGRE,1661,563,2025,1
BURITIS,12286,2493,2025,1
BURITIZEIRO,12057,4197,2025,1
CABECEIRA GRANDE,1465,310,2025,1
CABO VERDE,7136,1159,2025,1
CACHOEIRA DA PRATA,1822,313,2025,1
CACHOEIRA DE MINAS,6022,1412,2025,1
CACHOEIRA DE PAJEU,2209,728,2025,1
CACHOEIRA DOURADA,1351,233,2025,1
CAETANOPOLIS,6159,1240,2025,1
CAETE,27226,6448,2025,1
CAIANA,2506,1026,2025,1
CAJURI,2146,860,2025,1
CALDAS,9114,1443,2025,1
CAMACHO,1999,702,2025,1
CAMANDUCAIA,16967,4332,2025,1
CAMBUI,22881,5381,2025,1
CAMBUQUIRA,7401,1437,2025,1
CAMPANARIO,1170,395,2025,1
CAMPANHA,10143,2396,2025,1
CAMPESTRE,18238,5163,2025,1
CAMPINA VERDE,11162,2121,2025,1
CAMPO AZUL,974,430,2025,1
CAMPO BELO,37591,7905,2025,1
CAMPO DO MEIO,6354,1290,2025,1
CAMPO FLORIDO,4518,575,2025,1
CAMPOS ALTOS,9199,917,2025,1
CAMPOS GERAIS,15288,3118,2025,1
CANA VERDE,3342,962,2025,1
CANAA,2993,1541,2025,1
CANAPOLIS,6400,1008,2025,1
CANDEIAS,10378,2701,2025,1
CANTAGALO,1971,799,2025,1
CAPARAO,3253,1369,2025,1
CAPELA NOVA,2680,1084,2025,1
CAPELINHA,29478,11423,2025,1
CAPETINGA,3999,471,2025,1
CAPIM BRANCO,5452,1016,2025,1
CAPINOPOLIS,10558,1775,2025,1
CAPITAO ANDRADE,2876,1392,2025,1
CAPITAO ENEAS,4971,1909,2025,1
CAPITOLIO,8183,1779,2025,1
CAPUTIRA,6366,2328,2025,1
CARAI,4849,2542,2025,1
CARANAIBA,1253,383,2025,1
CARANDAI,16497,2918,2025,1
CARANGOLA,17958,5767,2025,1
CARATINGA,53059,15855,2025,1
CARBONITA,5932,2346,2025,1
CAREACU,3369,446,2025,1
CARLOS CHAGAS,6782,2836,2025,1
CARMESIA,2826,492,2025,1
CARMO DA CACHOEIRA,5677,833,2025,1
CARMO DA MATA,8373,1984,2025,1
CARMO DE MINAS,5682,1409,2025,1
CARMO DO CAJURU,16178,4878,2025,1
CARMO DO PARANAIBA,24172,4933,2025,1
CARMO DO RIO CLARO,13918,2557,2025,1
CARMOPOLIS DE MINAS,13309,3551,2025,1
CARNEIRINHO,6306,1341,2025,1
CARRANCAS,2141,352,2025,1
CARVALHOPOLIS,2286,655,2025,1
CARVALHOS,2610,772,2025,1
CASA GRANDE,1270,480,2025,1
CASCALHO RICO,1271,250,2025,1
CASSIA,12261,1727,2025,1
CATAGUASES,41829,13614,2025,1
CATAS ALTAS,3290,426,2025,1
CATAS ALTAS DA NORUEGA,1590,658,2025,1
CATUJI,2176,745,2025,1
CATUTI,5622,3282,2025,1
CAXAMBU,12933,2684,2025,1
CEDRO DO ABAETE,521,119,2025,1
CENTRAL DE MINAS,4446,1814,2025,1
CENTRALINA,4167,678,2025,1
CHACARA,1405,386,2025,1
CHALE,4362,2293,2025,1
CHAPADA DO NORTE,2611,1461,2025,1
CHAPADA GAUCHA,4897,1524,2025,1
CHIADOR,2279,290,2025,1
CIPOTANEA,4053,2118,2025,1
CLARAVAL,2609,471,2025,1
CLARO DOS POCOES,2448,920,2025,1
CLAUDIO,23270,5366,2025,1
COIMBRA,4589,1684,2025,1
COLUNA,4579,2269,2025,1
COMENDADOR GOMES,1410,330,2025,1
COMERCINHO,2248,1281,2025,1
CONCEICAO DA APARECIDA,7595,1933,2025,1
CONCEICAO DA BARRA DE MINAS,2422,755,2025,1
CONCEICAO DAS ALAGOAS,15361,2422,2025,1
CONCEICAO DAS PEDRAS,1733,496,2025,1
CONCEICAO DE IPANEMA,2354,1185,2025,1
CONCEICAO DO MATO DENTRO,10194,3028,2025,1
CONCEICAO DO PARA,3400,975,2025,1
CONCEICAO DO RIO VERDE,6258,1110,2025,1
CONCEICAO DOS OUROS,6082,1084,2025,1
CONEGO MARINHO,1793,977,2025,1
CONFINS,6222,966,2025,1
CONGONHAL,7769,1925,2025,1
CONGONHAS,34204,4923,2025,1
CONGONHAS DO NORTE,1869,701,2025,1
CONQUISTA,3810,375,2025,1
CONSELHEIRO LAFAIETE,87073,19589,2025,1
CONSELHEIRO PENA,10736,4162,2025,1
CONSOLACAO,724,195,2025,1
CONTAGEM,368655,62084,2025,1
COQUEIRAL,5476,1282,2025,1
CORACAO DE JESUS,9191,3418,2025,1
CORDISBURGO,3732,821,2025,1
CORDISLANDIA,1612,289,2025,1
CORINTO,13466,3588,2025,1
COROACI,3817,1715,2025,1
COROMANDEL,21917,3026,2025,1
CORONEL FABRICIANO,57308,14918,2025,1
CORONEL MURTA,2990,1643,2025,1
CORONEL PACHECO,906,120,2025,1
CORONEL XAVIER CHAVES,1663,417,2025,1
CORREGO DANTA,1691,188,2025,1
CORREGO DO BOM JESUS,2547,740,2025,1
CORREGO FUNDO,4576,904,2025,1
CORREGO NOVO,1256,546,2025,1
COUTO DE MAGALHAES DE MINAS,1943,467,2025,1
CRISOLITA,1174,507,2025,1
CRISTAIS,8411,1835,2025,1
CRISTALIA,2234,1200,2025,1
CRISTIANO OTONI,3601,776,2025,1
CRISTINA,4794,1332,2025,1
CRUCILANDIA,3827,1299,2025,1
CRUZEIRO DA FORTALEZA,2439,530,2025,1
CRUZILIA,10482,2254,2025,1
CUPARAQUE,2170,983,2025,1
CURRAL DE DENTRO,2920,1123,2025,1
CURVELO,56312,14774,2025,1
DATAS,2309,455,2025,1
DELFIM MOREIRA,3395,1032,2025,1
DELFINOPOLIS,4163,671,2025,1
DELTA,7697,829,2025,1
DESCOBERTO,2487,756,2025,1
DESTERRO DE ENTRE RIOS,5521,1994,2025,1
DESTERRO DO MELO,2827,1048,2025,1
DIAMANTINA,27387,7295,2025,1
DIOGO DE VASCONCELOS,1661,778,2025,1
DIONISIO,2931,882,2025,1
DIVINESIA,1861,592,2025,1
DIVINO,13467,4779,2025,1
DIVINO DAS LARANJEIRAS,1701,613,2025,1
DIVINOLANDIA DE MINAS,4223,1567,2025,1
DIVINOPOLIS,165906,35298,2025,1
DIVISA ALEGRE,1701,509,2025,1
DIVISA NOVA,3551,608,2025,1
DIVISOPOLIS,1715,642,2025,1
DOM BOSCO,1686,659,2025,1
DOM CAVATI,3490,987,2025,1
DOM JOAQUIM,1716,655,2025,1
DOM SILVERIO,2917,1044,2025,1
DOM VICOSO,1638,531,2025,1
DONA EUZEBIA,4105,1147,2025,1
DORES DE CAMPOS,6934,1757,2025,1
DORES DE GUANHAES,2211,977,2025,1
DORES DO INDAIA,8901,1136,2025,1
DORES DO TURVO,3905,1653,2025,1
DORESOPOLIS,756,158,2025,1
DOURADOQUARA,1037,240,2025,1
DURANDE,4645,2002,2025,1
ELOI MENDES,16077,3233,2025,1
ENGENHEIRO CALDAS,4653,1335,2025,1
ENGENHEIRO NAVARRO,2546,702,2025,1
ENTRE FOLHAS,3215,1518,2025,1
ENTRE RIOS DE MINAS,11106,2968,2025,1
ERVALIA,14617,5574,2025,1
ESMERALDAS,27416,5581,2025,1
ESPERA FELIZ,15683,5551,2025,1
ESPINOSA,19516,10641,2025,1
ESPIRITO SANTO DO DOURADO,3851,1002,2025,1
ESTIVA,8086,1749,2025,1
ESTRELA DALVA,942,204,2025,1
ESTRELA DO INDAIA,1712,275,2025,1
ESTRELA DO SUL,3129,511,2025,1
EUGENOPOLIS,5758,1967,2025,1
EWBANK DA CAMARA,1209,205,2025,1
EXTREMA,29861,5985,2025,1
FAMA,785,107,2025,1
FARIA LEMOS,1255,428,2025,1
FELICIO DOS SANTOS,2755,1061,2025,1
FELISBURGO,2554,1176,2025,1
FELIXLANDIA,7897,1556,2025,1
FERNANDES TOURINHO,1316,515,2025,1
FERROS,5016,2231,2025,1
FERVEDOURO,6487,2169,2025,1
FLORESTAL,6699,1341,2025,1
FORMIGA,56668,15728,2025,1
FORMOSO,2040,551,2025,1
FORTALEZA DE MINAS,2208,480,2025,1
FORTUNA DE MINAS,1476,335,2025,1
FRANCISCO BADARO,3108,1987,2025,1
FRANCISCO DUMONT,2216,670,2025,1
FRANCISCO SA,9627,3424,2025,1
FRANCISCOPOLIS,1442,731,2025,1
FREI GASPAR,1663,837,2025,1
FREI INOCENCIO,3763,1308,2025,1
FREI LAGONEGRO,1328,665,2025,1
FRONTEIRA,8766,1851,2025,1
FRONTEIRA DOS VALES,1075,494,2025,1
FRUTA DE LEITE,1370,658,2025,1
FRUTAL,52620,10443,2025,1
FUNILANDIA,1915,439,2025,1
GALILEIA,2445,691,2025,1
GAMELEIRAS,1839,975,2025,1
GLAUCILANDIA,1060,478,2025,1
GOIABEIRA,1741,844,2025,1
GOIANA,2048,399,2025,1
GONCALVES,3084,828,2025,1
GONZAGA,3616,1502,2025,1
GOUVEIA,6155,1441,2025,1
GOVERNADOR VALADARES,161541,50700,2025,1
GRAO MOGOL,4516,1668,2025,1
GRUPIARA,694,186,2025,1
GUANHAES,23008,7938,2025,1
GUAPE,9522,2468,2025,1
GUARACIABA,4985,2327,2025,1
GUARACIAMA,3742,931,2025,1
GUARANESIA,13487,2932,2025,1
GUARANI,3469,816,2025,1
GUARARA,2041,381,2025,1
GUARDA-MOR,4292,523,2025,1
GUAXUPE,38478,7499,2025,1
GUIDOVAL,4551,1869,2025,1
GUIMARANIA,5111,1057,2025,1
GUIRICEMA,6174,2613,2025,1
GURINHATA,2641,578,2025,1
HELIODORA,3167,733,2025,1
IAPU,5443,1689,2025,1
IBERTIOGA,2308,561,2025,1
IBIA,14718,1950,2025,1
IBIAI,2406,985,2025,1
IBIRACATU,1638,868,2025,1
IBIRACI,7133,831,2025,1
IBIRITE,83773,20163,2025,1
IBITIURA DE MINAS,2416,569,2025,1
IBITURUNA,1053,185,2025,1
ICARAI DE MINAS,2528,1310,2025,1
IGARAPE,29737,4706,2025,1
IGARATINGA,7438,2129,2025,1
IGUATAMA,4375,610,2025,1
IJACI,4304,645,2025,1
ILICINEA,9165,2466,2025,1
IMBE DE MINAS,3556,1658,2025,1
INCONFIDENTES,4669,1120,2025,1
INDAIABIRA,2569,1156,2025,1
INDIANOPOLIS,3490,721,2025,1
INGAI,1042,232,2025,1
INHAPIM,14736,5601,2025,1
INHAUMA,2874,537,2025,1
INIMUTABA,3034,1146,2025,1
IPABA,6648,1382,2025,1
IPANEMA,12951,4937,2025,1
IPATINGA,167861,41196,2025,1
IPIACU,2427,662,2025,1
IPUIUNA,8500,1187,2025,1
IRAI DE MINAS,5446,842,2025,1
ITABIRA,73920,16966,2025,1
ITABIRINHA,7575,3460,2025,1
ITABIRITO,40587,7764,2025,1
ITACAMBIRA,476,172,2025,1
ITACARAMBI,7382,3588,2025,1
ITAGUARA,11701,3179,2025,1
ITAIPE,4683,1990,2025,1
ITAJUBA,55409,12539,2025,1
ITAMARANDIBA,23923,8592,2025,1
ITAMARATI DE MINAS,1822,495,2025,1
ITAMBACURI,8201,3107,2025,1
ITAMBE DO MATO DENTRO,833,338,2025,1
ITAMOGI,8095,1408,2025,1
ITAMONTE,10566,2517,2025,1
ITANHANDU,10539,1915,2025,1
ITANHOMI,6817,2971,2025,1
ITAOBIM,8147,2552,2025,1
ITAPAGIPE,9318,1989,2025,1
ITAPECERICA,11933,3071,2025,1
ITAPEVA,7643,1391,2025,1
ITATIAIUCU,8392,1177,2025,1
ITAU DE MINAS,10717,1503,2025,1
ITAUNA,72114,15305,2025,1
ITAVERAVA,2430,992,2025,1
ITINGA,3849,1763,2025,1
ITUETA,2868,1203,2025,1
ITUIUTABA,78631,18800,2025,1
ITUMIRIM,3106,751,2025,1
ITURAMA,32466,6164,2025,1
ITUTINGA,2395,363,2025,1
JABOTICATUBAS,9896,2780,2025,1
JACINTO,3198,1314,2025,1
JACUI,6865,2311,2025,1
JACUTINGA,18667,3701,2025,1
JAGUARACU,1531,380,2025,1
JAIBA,20097,8860,2025,1
JAMPRUCA,1089,543,2025,1
JANAUBA,43658,17048,2025,1
JANUARIA,29709,13949,2025,1
JAPARAIBA,3243,828,2025,1
JAPONVAR,3269,1260,2025,1
JECEABA,3646,1054,2025,1
JENIPAPO DE MINAS,2793,1686,2025,1
JEQUERI,6452,2470,2025,1
JEQUITAI,3047,1212,2025,1
JEQUITIBA,2698,661,2025,1
JEQUITINHONHA,7192,3049,2025,1
JESUANIA,2760,774,2025,1
JOAIMA,4199,1749,2025,1
JOANESIA,2065,1004,2025,1
JOAO MONLEVADE,55794,8526,2025,1
JOAO PINHEIRO,32568,5890,2025,1
JOAQUIM FELICIO,1334,280,2025,1
JORDANIA,2228,1217,2025,1
JOSE GONCALVES DE MINAS,2263,1182,2025,1
JOSE RAYDAN,2115,985,2025,1
JOSENOPOLIS,867,467,2025,1
JUATUBA,17177,2382,2025,1
JUIZ DE FORA,307070,46391,2025,1
JURAMENTO,837,321,2025,1
JURUAIA,8735,3014,2025,1
JUVENILIA,1148,481,2025,1
LADAINHA,4566,2302,2025,1
LAGAMAR,4332,895,2025,1
LAGOA DA PRATA,40994,8747,2025,1
LAGOA DOS PATOS,1299,494,2025,1
LAGOA DOURADA,10417,3766,2025,1
LAGOA FORMOSA,13606,2362,2025,1
LAGOA GRANDE,5570,1574,2025,1
LAGOA SANTA,41964,8062,2025,1
LAJINHA,13603,5704,2025,1
LAMBARI,15359,3668,2025,1
LAMIM,1984,904,2025,1
LARANJAL,3794,970,2025,1
LASSANCE,2380,690,2025,1
LAVRAS,75369,17377,2025,1
LEANDRO FERREIRA,1929,538,2025,1
LEME DO PRADO,2395,1228,2025,1
LEOPOLDINA,26400,5386,2025,1
LIBERDADE,3354,711,2025,1
LIMA DUARTE,8617,1707,2025,1
LIMEIRA DO OESTE,5601,971,2025,1
LONTRA,3097,1148,2025,1
LUISBURGO,5208,2040,2025,1
LUISLANDIA,1550,550,2025,1
LUMINARIAS,3702,1050,2025,1
LUZ,12979,1995,2025,1
MACHACALIS,2521,1000,2025,1
MACHADO,26232,5494,2025,1
MADRE DE DEUS DE MINAS,3246,681,2025,1
MALACACHETA,7912,3061,2025,1
MAMONAS,4079,2309,2025,1
MANGA,6806,2793,2025,1
MANHUACU,52811,13739,2025,1
MANHUMIRIM,13411,3691,2025,1
MANTENA,20692,9210,2025,1
MAR DE ESPANHA,7555,1418,2025,1
MARAVILHAS,6515,1476,2025,1
MARIA DA FE,6803,1540,2025,1
MARIANA,36423,8137,2025,1
MARILAC,1635,721,2025,1
MARIO CAMPOS,9441,1436,2025,1
MARIPA DE MINAS,2075,442,2025,1
MARLIERIA,2077,610,2025,1
MARMELOPOLIS,1655,664,2025,1
MARTINHO CAMPOS,11092,1845,2025,1
MARTINS SOARES,4800,1723,2025,1
MATA VERDE,2267,1186,2025,1
MATERLANDIA,1913,875,2025,1
MATEUS LEME,19575,3343,2025,1
MATHIAS LOBATO,1072,396,2025,1
MATIAS BARBOSA,9459,1238,2025,1
MATIAS CARDOSO,2010,839,2025,1
MATIPO,9424,2232,2025,1
MATO VERDE,9864,5750,2025,1
MATOZINHOS,23112,3677,2025,1
MATUTINA,2510,516,2025,1
MEDEIROS,2642,500,2025,1
MEDINA,6504,1929,2025,1
MENDES PIMENTEL,2986,1340,2025,1
MERCES,7353,2478,2025,1
MESQUITA,2152,775,2025,1
MINAS NOVAS,10282,5028,2025,1
MINDURI,2131,420,2025,1
MIRABELA,6971,1882,2025,1
MIRADOURO,5592,2000,2025,1
MIRAI,7837,2675,2025,1
MIRAVANIA,1091,523,2025,1
MOEDA,3808,828,2025,1
MOEMA,6536,1658,2025,1
MONJOLOS,285,108,2025,1
MONSENHOR PAULO,4798,882,2025,1
MONTALVANIA,6020,2529,2025,1
MONTE ALEGRE DE MINAS,14282,2321,2025,1
MONTE AZUL,12633,6556,2025,1
MONTE BELO,10356,2506,2025,1
MONTE CARMELO,41923,9122,2025,1
MONTE FORMOSO,1467,690,2025,1
MONTE SANTO DE MINAS,17168,3407,2025,1
MONTE SIAO,19981,5130,2025,1
MONTES CLAROS,255897,84696,2025,1
MONTEZUMA,3041,1620,2025,1
MORADA NOVA DE MINAS,5161,953,2025,1
MORRO DA GARCA,916,247,2025,1
MORRO DO PILAR,1356,529,2025,1
MUNHOZ,6100,1709,2025,1
MUNICIPIO NAO INFORMADO,1,1,2025,1
MURIAE,63681,19577,2025,1
MUTUM,14186,6973,2025,1
MUZAMBINHO,18789,4318,2025,1
NACIP RAYDAN,768,390,2025,1
NANUQUE,22562,10070,2025,1
NAQUE,3120,792,2025,1
NATALANDIA,1441,479,2025,1
NATERCIA,3055,928,2025,1
NAZARENO,5954,1089,2025,1
NEPOMUCENO,18289,3604,2025,1
NINHEIRA,3386,1658,2025,1
NOVA BELEM,1620,902,2025,1
NOVA ERA,10355,1761,2025,1
NOVA LIMA,55467,9938,2025,1
NOVA MODICA,1018,544,2025,1
NOVA PONTE,9947,1015,2025,1
NOVA PORTEIRINHA,3011,1395,2025,1
NOVA RESENDE,17648,6370,2025,1
NOVA SERRANA,63372,21997,2025,1
NOVA UNIAO,4009,785,2025,1
NOVO CRUZEIRO,12486,6618,2025,1
NOVO ORIENTE DE MINAS,3024,1339,2025,1
NOVORIZONTE,2322,1248,2025,1
OLARIA,1000,244,2025,1
OLHOS-D'AGUA,2905,817,2025,1
OLIMPIO NORONHA,1076,220,2025,1
OLIVEIRA,27392,6323,2025,1
OLIVEIRA FORTES,794,226,2025,1
ONCA DE PITANGUI,1077,381,2025,1
ORATORIOS,2170,784,2025,1
ORIZANIA,4713,1571,2025,1
OURO BRANCO,26592,5036,2025,1
OURO FINO,24618,5376,2025,1
OURO PRETO,44570,9052,2025,1
OURO VERDE DE MINAS,2745,1403,2025,1
PADRE CARVALHO,1405,591,2025,1
PADRE PARAISO,8731,3093,2025,1
PAI PEDRO,1731,975,2025,1
PAINEIRAS,2947,730,2025,1
PAINS,5696,913,2025,1
PAIVA,543,144,2025,1
PALMA,2965,1001,2025,1
PALMOPOLIS,2086,1300,2025,1
PAPAGAIOS,11093,2885,2025,1
PARA DE MINAS,76372,21745,2025,1
PARACATU,60234,11860,2025,1
PARAGUACU,14529,3279,2025,1
PARAISOPOLIS,12580,2616,2025,1
PARAOPEBA,17112,3315,2025,1
PASSA QUATRO,9297,2090,2025,1
PASSA TEMPO,5833,1183,2025,1
PASSA VINTE,2945,404,2025,1
PASSABEM,641,207,2025,1
PASSOS,85611,24470,2025,1
PATIS,1387,559,2025,1
PATOS DE MINAS,130768,32298,2025,1
PATROCINIO,75207,13235,2025,1
PATROCINIO DO MURIAE,3104,1072,2025,1
PAULA CANDIDO,4730,2143,2025,1
PAULISTAS,2016,877,2025,1
PAVAO,2069,730,2025,1
PECANHA,8378,3345,2025,1
PEDRA AZUL,7795,2615,2025,1
PEDRA BONITA,4858,1714,2025,1
PEDRA DO ANTA,1874,828,2025,1
PEDRA DO INDAIA,2544,580,2025,1
PEDRA DOURADA,1162,463,2025,1
PEDRALVA,6971,1738,2025,1
PEDRAS DE MARIA DA CRUZ,2645,1205,2025,1
PEDRINOPOLIS,2106,194,2025,1
PEDRO LEOPOLDO,40050,7899,2025,1
PEDRO TEIXEIRA,1022,297,2025,1
PEQUERI,1810,305,2025,1
PEQUI,2840,869,2025,1
PERDIGAO,7686,2257,2025,1
PERDIZES,10722,1382,2025,1
PERDOES,15947,2827,2025,1
PERIQUITO,2065,533,2025,1
PESCADOR,1017,408,2025,1
PIAU,1646,471,2025,1
PIEDADE DE CARATINGA,6047,2043,2025,1
PIEDADE DE PONTE NOVA,1774,515,2025,1
PIEDADE DO RIO GRANDE,2284,566,2025,1
PIEDADE DOS GERAIS,3688,1507,2025,1
PIMENTA,6572,1990,2025,1
PINGO D'AGUA,1521,497,2025,1
PINTOPOLIS,2049,1021,2025,1
PIRACEMA,4773,1708,2025,1
PIRAJUBA,3375,374,2025,1
PIRANGA,8369,3100,2025,1
PIRANGUCU,2821,928,2025,1
PIRANGUINHO,5383,946,2025,1
PIRAPETINGA,10551,3094,2025,1
PIRAPORA,31958,9809,2025,1
PIRAUBA,5649,1415,2025,1
PITANGUI,20606,5944,2025,1
PIUMHI,28693,6965,2025,1
PLANURA,6338,839,2025,1
POCO FUNDO,14183,4638,2025,1
POCOS DE CALDAS,126284,19409,2025,1
POCRANE,4423,2197,2025,1
POMPEU,17003,3510,2025,1
PONTE NOVA,35793,9667,2025,1
PONTO CHIQUE,1107,505,2025,1
PONTO DOS VOLANTES,3092,1071,2025,1
PORTEIRINHA,26153,13388,2025,1
PORTO FIRME,5166,2003,2025,1
POTE,5884,2444,2025,1
POUSO ALEGRE,106882,18615,2025,1
POUSO ALTO,3453,746,2025,1
PRADOS,6152,2186,2025,1
PRATA,18300,3377,2025,1
PRATAPOLIS,6779,1113,2025,1
PRATINHA,2774,635,2025,1
PRESIDENTE BERNARDES,2714,1343,2025,1
PRESIDENTE JUSCELINO,1372,366,2025,1
PRESIDENTE KUBITSCHEK,1319,413,2025,1
PRESIDENTE OLEGARIO,11519,2800,2025,1
PRUDENTE DE MORAIS,5935,827,2025,1
QUARTEL GERAL,1478,266,2025,1
QUELUZITA,1011,333,2025,1
RAPOSOS,8929,2761,2025,1
RAUL SOARES,13664,5813,2025,1
RECREIO,4271,911,2025,1
REDUTO,4414,1514,2025,1
RESENDE COSTA,8207,2239,2025,1
RESPLENDOR,9567,3558,2025,1
RESSAQUINHA,3007,685,2025,1
RIACHINHO,2875,1022,2025,1
RIACHO DOS MACHADOS,3796,1907,2025,1
RIBEIRAO DAS NEVES,133649,31735,2025,1
RIBEIRAO VERMELHO,1572,287,2025,1
RIO ACIMA,5561,1190,2025,1
RIO CASCA,5915,1395,2025,1
RIO DO PRADO,1356,633,2025,1
RIO DOCE,1374,391,2025,1
RIO ESPERA,2936,1606,2025,1
RIO MANSO,3613,1102,2025,1
RIO NOVO,4513,737,2025,1
RIO PARANAIBA,10264,2207,2025,1
RIO PARDO DE MINAS,14396,7249,2025,1
RIO PIRACICABA,7092,1212,2025,1
RIO POMBA,11079,2872,2025,1
RIO PRETO,7162,1538,2025,1
RIO VERMELHO,5082,2323,2025,1
RITAPOLIS,2267,669,2025,1
ROCHEDO DE MINAS,1115,307,2025,1
RODEIRO,5120,1512,2025,1
ROMARIA,1928,265,2025,1
ROSARIO DA LIMEIRA,2926,1235,2025,1
RUBELITA,1326,669,2025,1
RUBIM,2706,1279,2025,1
SABARA,62628,17835,2025,1
SABINOPOLIS,7493,3145,2025,1
SACRAMENTO,19908,3200,2025,1
SALINAS,23834,10214,2025,1
SALTO DA DIVISA,801,286,2025,1
SANTA BARBARA,17435,3105,2025,1
SANTA BARBARA DO LESTE,5827,1984,2025,1
SANTA BARBARA DO MONTE VERDE,4185,543,2025,1
SANTA BARBARA DO TUGURIO,2372,619,2025,1
SANTA CRUZ DE MINAS,4658,1518,2025,1
SANTA CRUZ DE SALINAS,1420,756,2025,1
SANTA CRUZ DO ESCALVADO,2483,872,2025,1
SANTA EFIGENIA DE MINAS,2405,1167,2025,1
SANTA FE DE MINAS,600,228,2025,1
SANTA HELENA DE MINAS,1544,765,2025,1
SANTA JULIANA,10729,1190,2025,1
SANTA LUZIA,98827,24034,2025,1
SANTA MARGARIDA,11503,3334,2025,1
SANTA MARIA DE ITABIRA,5667,1864,2025,1
SANTA MARIA DO SALTO,1225,569,2025,1
SANTA MARIA DO SUACUI,5660,2256,2025,1
SANTA RITA DE CALDAS,7406,1802,2025,1
SANTA RITA DE IBITIPOCA,1429,415,2025,1
SANTA RITA DE JACUTINGA,2901,715,2025,1
SANTA RITA DE MINAS,3530,1059,2025,1
SANTA RITA DO ITUETO,8308,2264,2025,1
SANTA RITA DO SAPUCAI,24547,5263,2025,1
SANTA ROSA DA SERRA,2399,551,2025,1
SANTA VITORIA,14225,2751,2025,1
SANTANA DA VARGEM,4135,631,2025,1
SANTANA DE CATAGUASES,1765,701,2025,1
SANTANA DE PIRAPAMA,2885,888,2025,1
SANTANA DO DESERTO,1824,298,2025,1
SANTANA DO GARAMBEU,1003,283,2025,1
SANTANA DO JACARE,2175,343,2025,1
SANTANA DO MANHUACU,5385,2314,2025,1
