MUNICIPIO,TOTAL,MOTOCICLETA,ANO,MES
ITAICABA,3171,1894,2021,1
ITAITINGA,14222,6308,2021,1
ITAPAJE,17485,10867,2021,1
ITAPIPOCA,41924,23990,2021,1
ITAPIUNA,4199,2564,2021,1
ITAREMA,10189,5341,2021,1
ITATIRA,5149,2992,2021,1
JAGUARETAMA,6075,3938,2021,1
JAGUARIBARA,4784,2702,2021,1
JAGUARIBE,15057,8809,2021,1
JAGUARUANA,12564,7751,2021,1
JARDIM,9344,5222,2021,1
JATI,2765,1057,2021,1
JIJOCA DE JERICOACOARA,9904,4954,2021,1
JUAZEIRO DO NORTE,129588,58831,2021,1
JUCAS,7294,4757,2021,1
LAVRAS DA MANGABEIRA,7455,4530,2021,1
LIMOEIRO DO NORTE,34009,14686,2021,1
MADALENA,4866,3066,2021,1
MARACANAU,79532,29195,2021,1
MARANGUAPE,29888,12956,2021,1
MARCO,8382,4653,2021,1
MARTINOPOLE,2556,1578,2021,1
MASSAPE,10570,6523,2021,1
MAURITI,13243,7501,2021,1
MERUOCA,4520,2824,2021,1
MILAGRES,7279,3390,2021,1
MILHA,5475,3865,2021,1
MIRAIMA,2535,1730,2021,1
MISSAO VELHA,12663,6814,2021,1
MOMBACA,13156,7880,2021,1
MONSENHOR TABOSA,6012,4074,2021,1
MORADA NOVA,26789,13814,2021,1
MORAUJO,2316,1497,2021,1
MORRINHOS,5720,3027,2021,1
MUCAMBO,5165,2964,2021,1
MULUNGU,2563,1633,2021,1
NOVA OLINDA,4640,2619,2021,1
NOVA RUSSAS,13008,7677,2021,1
NOVO ORIENTE,12297,7890,2021,1
OCARA,7590,4150,2021,1
OROS,6822,4053,2021,1
PACAJUS,26678,9637,2021,1
PACATUBA,18674,8046,2021,1
PACOTI,3369,2154,2021,1
PACUJA,2055,1236,2021,1
PALHANO,4114,2508,2021,1
PALMACIA,2237,1386,2021,1
PARACURU,10169,4377,2021,1
PARAIPABA,9747,5039,2021,1
PARAMBU,11414,7309,2021,1
PARAMOTI,3080,2033,2021,1
PEDRA BRANCA,15496,9795,2021,1
PENAFORTE,3892,2136,2021,1
PENTECOSTE,13448,7564,2021,1
PEREIRO,11526,8674,2021,1
PINDORETAMA,6033,2433,2021,1
PIQUET CARNEIRO,4352,2876,2021,1
PIRES FERREIRA,2494,1544,2021,1
PORANGA,3771,2419,2021,1
PORTEIRAS,4837,2258,2021,1
POTENGI,2507,1599,2021,1
POTIRETAMA,1917,1313,2021,1
QUITERIANOPOLIS,7537,4883,2021,1
QUIXADA,33804,16658,2021,1
QUIXELO,5794,4177,2021,1
QUIXERAMOBIM,28261,16492,2021,1
QUIXERE,9992,5182,2021,1
REDENCAO,8413,4374,2021,1
RERIUTABA,6274,3658,2021,1
RUSSAS,39201,20083,2021,1
SABOEIRO,3924,2673,2021,1
SALITRE,2981,1624,2021,1
SANTA QUITERIA,14975,8828,2021,1
SANTANA DO ACARAU,7700,4481,2021,1
SANTANA DO CARIRI,3828,2184,2021,1
SAO BENEDITO,19452,8570,2021,1
SAO GONCALO DO AMARANTE,16464,6737,2021,1
SAO JOAO DO JAGUARIBE,3661,2041,2021,1
SAO LUIS DO CURU,3226,1725,2021,1
SENADOR POMPEU,9261,5927,2021,1
SENADOR SA,1719,1062,2021,1
SOBRAL,100557,47532,2021,1
SOLONOPOLE,6640,4638,2021,1
TABULEIRO DO NORTE,19783,9313,2021,1
TAMBORIL,8541,5279,2021,1
TARRAFAS,2186,1452,2021,1
TAUA,26017,15489,2021,1
TEJUCUOCA,3910,2562,2021,1
TIANGUA,40517,15875,2021,1
TRAIRI,12659,6850,2021,1
TURURU,4114,2475,2021,1
UBAJARA,12762,6178,2021,1
UMARI,1258,690,2021,1
UMIRIM,3713,2054,2021,1
URUBURETAMA,5376,3710,2021,1
URUOCA,3621,2234,2021,1
VARJOTA,8163,4446,2021,1
VARZEA ALEGRE,16510,10227,2021,1
VICOSA DO CEARA,18565,10087,2021,1
BRASILIA,1937451,207543,2021,1
AFONSO CLAUDIO,20765,7063,2021,1
AGUA DOCE DO NORTE,5907,2566,2021,1
AGUIA BRANCA,5820,2478,2021,1
ALEGRE,14391,3941,2021,1
ALFREDO CHAVES,10610,2400,2021,1
ALTO RIO NOVO,3819,1266,2021,1
ANCHIETA,13274,2496,2021,1
APIACA,4992,1160,2021,1
ARACRUZ,45937,8692,2021,1
ATILIO VIVACQUA,5927,2104,2021,1
BAIXO GUANDU,19235,5697,2021,1
BARRA DE SAO FRANCISCO,24545,8115,2021,1
BOA ESPERANCA,6868,2900,2021,1
BOM JESUS DO NORTE,13505,3169,2021,1
BREJETUBA,7147,2525,2021,1
CACHOEIRO DE ITAPEMIRIM,119971,26571,2021,1
CARIACICA,174098,38445,2021,1
CASTELO,27572,6271,2021,1
COLATINA,67825,16044,2021,1
CONCEICAO DA BARRA,8155,1907,2021,1
CONCEICAO DO CASTELO,8484,2067,2021,1
DIVINO DE SAO LOURENCO,2504,874,2021,1
DOMINGOS MARTINS,26857,8512,2021,1
DORES DO RIO PRETO,4230,1014,2021,1
ECOPORANGA,9709,4101,2021,1
FUNDAO,8386,1608,2021,1
GOVERNADOR LINDENBERG,6869,2816,2021,1
GUACUI,19638,4477,2021,1
GUARAPARI,75625,14243,2021,1
IBATIBA,16666,5824,2021,1
IBIRACU,6171,1094,2021,1
IBITIRAMA,5024,1780,2021,1
ICONHA,12774,2997,2021,1
IRUPI,8250,2808,2021,1
ITAGUACU,7965,2943,2021,1
ITAPEMIRIM,17111,4942,2021,1
ITARANA,7631,2551,2021,1
IUNA,16066,5295,2021,1
JAGUARE,15085,5391,2021,1
JERONIMO MONTEIRO,6085,1962,2021,1
JOAO NEIVA,8407,1484,2021,1
LARANJA DA TERRA,8093,3879,2021,1
LINHARES,81574,18146,2021,1
MANTENOPOLIS,6124,1834,2021,1
MARATAIZES,22603,5270,2021,1
MARECHAL FLORIANO,12873,3437,2021,1
MARILANDIA,8245,3234,2021,1
MIMOSO DO SUL,13766,4339,2021,1
MONTANHA,7633,2281,2021,1
MUCURICI,2075,630,2021,1
MUNIZ FREIRE,10086,3676,2021,1
MUQUI,7662,2261,2021,1
NOVA VENECIA,26737,8984,2021,1
PANCAS,8764,3600,2021,1
PEDRO CANARIO,10655,2349,2021,1
PINHEIROS,9169,2981,2021,1
PIUMA,12006,2316,2021,1
PONTO BELO,2560,803,2021,1
PRESIDENTE KENNEDY,8796,2725,2021,1
RIO BANANAL,14389,5399,2021,1
RIO NOVO DO SUL,7419,2556,2021,1
SANTA LEOPOLDINA,7469,2936,2021,1
SANTA MARIA DE JETIBA,36825,11095,2021,1
SANTA TERESA,16594,4932,2021,1
SAO DOMINGOS DO NORTE,5410,1866,2021,1
SAO GABRIEL DA PALHA,22406,7661,2021,1
SAO JOSE DO CALCADO,5591,1486,2021,1
SAO MATEUS,54989,13756,2021,1
SAO ROQUE DO CANAA,7066,2958,2021,1
SERRA,222388,34507,2021,1
SOORETAMA,10013,3263,2021,1
VARGEM ALTA,12659,3368,2021,1
VENDA NOVA DO IMIGRANTE,18370,3631,2021,1
VIANA,34329,6786,2021,1
VILA PAVAO,6002,2814,2021,1
VILA VALERIO,10282,4749,2021,1
VILA VELHA,238350,39907,2021,1
VITORIA,202573,23612,2021,1
ABADIA DE GOIAS,5127,1154,2021,1
ABADIANIA,6286,1241,2021,1
ACREUNA,12726,2423,2021,1
ADELANDIA,1388,352,2021,1
AGUA FRIA DE GOIAS,1265,238,2021,1
AGUA LIMPA,895,171,2021,1
AGUAS LINDAS DE GOIAS,36193,6106,2021,1
ALEXANIA,13901,2397,2021,1
ALOANDIA,1193,364,2021,1
ALTO HORIZONTE,2806,610,2021,1
ALTO PARAISO DE GOIAS,2886,595,2021,1
ALVORADA DO NORTE,4282,916,2021,1
AMARALINA,772,261,2021,1
AMERICANO DO BRASIL,3126,841,2021,1
AMORINOPOLIS,1680,526,2021,1
ANAPOLIS,288861,55842,2021,1
ANHANGUERA,558,118,2021,1
ANICUNS,12570,2552,2021,1
APARECIDA DE GOIANIA,316520,88487,2021,1
APARECIDA DO RIO DOCE,1452,271,2021,1
APORE,2041,318,2021,1
ARACU,2214,533,2021,1
ARAGARCAS,16083,3893,2021,1
ARAGOIANIA,4931,1412,2021,1
ARAGUAPAZ,3834,1110,2021,1
ARENOPOLIS,1272,341,2021,1
ARUANA,2999,875,2021,1
AURILANDIA,1588,425,2021,1
AVELINOPOLIS,1357,333,2021,1
BALIZA,452,105,2021,1
BARRO ALTO,5391,812,2021,1
BELA VISTA DE GOIAS,19250,5324,2021,1
BOM JARDIM DE GOIAS,4298,1211,2021,1
BOM JESUS,15942,2410,2021,1
BONFINOPOLIS,3558,976,2021,1
BONOPOLIS,965,408,2021,1
BRAZABRANTES,1585,354,2021,1
BRITANIA,3038,677,2021,1
BURITI ALEGRE,6341,927,2021,1
BURITI DE GOIAS,1896,605,2021,1
BURITINOPOLIS,1065,309,2021,1
CABECEIRAS,3028,559,2021,1
CACHOEIRA ALTA,5697,1044,2021,1
CACHOEIRA DE GOIAS,609,136,2021,1
CACHOEIRA DOURADA,4225,706,2021,1
CACU,8517,1431,2021,1
CAIAPONIA,9021,1731,2021,1
CALDAS NOVAS,67869,19034,2021,1
CALDAZINHA,2111,802,2021,1
CAMPESTRE DE GOIAS,1680,490,2021,1
CAMPINACU,1483,483,2021,1
CAMPINORTE,6660,1630,2021,1
CAMPO ALEGRE DE GOIAS,3459,549,2021,1
CAMPO LIMPO DE GOIAS,3032,599,2021,1
CAMPOS BELOS,11517,3417,2021,1
CAMPOS VERDES,1770,612,2021,1
CARMO DO RIO VERDE,5293,1507,2021,1
CASTELANDIA,1581,336,2021,1
CATALAO,86363,17275,2021,1
CATURAI,2638,545,2021,1
CAVALCANTE,1916,598,2021,1
CERES,20661,5849,2021,1
CEZARINA,4695,1037,2021,1
CHAPADAO DO CEU,7542,963,2021,1
CIDADE OCIDENTAL,12555,2805,2021,1
COCALZINHO DE GOIAS,5906,1006,2021,1
COLINAS DO SUL,913,202,2021,1
CORREGO DO OURO,1249,373,2021,1
CORUMBA DE GOIAS,4486,1115,2021,1
CORUMBAIBA,4851,1061,2021,1
CRISTALINA,32517,4373,2021,1
CRISTIANOPOLIS,2051,446,2021,1
CRIXAS,9299,2414,2021,1
CROMINIA,2238,548,2021,1
CUMARI,1664,434,2021,1
DAMIANOPOLIS,1122,292,2021,1
DAMOLANDIA,1787,448,2021,1
DAVINOPOLIS,972,192,2021,1
DIORAMA,1109,413,2021,1
DIVINOPOLIS DE GOIAS,932,220,2021,1
DOVERLANDIA,4878,1623,2021,1
EDEALINA,2194,505,2021,1
EDEIA,7772,1467,2021,1
ESTRELA DO NORTE,1745,670,2021,1
FAINA,2591,743,2021,1
FAZENDA NOVA,3305,1392,2021,1
FIRMINOPOLIS,6024,1361,2021,1
FLORES DE GOIAS,1528,495,2021,1
FORMOSA,76058,13115,2021,1
FORMOSO,2728,1057,2021,1
GAMELEIRA DE GOIAS,1238,275,2021,1
GOIANAPOLIS,6730,1412,2021,1
GOIANDIRA,2929,536,2021,1
GOIANESIA,47447,10162,2021,1
GOIANIA,1231016,248635,2021,1
GOIANIRA,24316,6047,2021,1
GOIAS,13493,3461,2021,1
GOIATUBA,27497,5165,2021,1
GOUVELANDIA,1866,370,2021,1
GUAPO,8070,1825,2021,1
GUARAITA,1129,345,2021,1
GUARANI DE GOIAS,1158,391,2021,1
GUARINOS,575,162,2021,1
HEITORAI,1862,582,2021,1
HIDROLANDIA,12380,2891,2021,1
HIDROLINA,1594,454,2021,1
IACIARA,3949,1039,2021,1
INACIOLANDIA,2449,597,2021,1
INDIARA,7754,1411,2021,1
INHUMAS,40214,7068,2021,1
IPAMERI,14925,2469,2021,1
IPIRANGA DE GOIAS,1364,482,2021,1
IPORA,29658,8229,2021,1
ISRAELANDIA,1175,374,2021,1
ITABERAI,30128,6495,2021,1
ITAGUARI,3145,645,2021,1
ITAGUARU,3586,929,2021,1
ITAJA,2980,504,2021,1
ITAPACI,11473,3108,2021,1
ITAPIRAPUA,4310,1427,2021,1
ITAPURANGA,21478,6095,2021,1
ITARUMA,2700,523,2021,1
ITAUCU,4131,671,2021,1
ITUMBIARA,88538,16677,2021,1
IVOLANDIA,773,226,2021,1
JANDAIA,3442,816,2021,1
JARAGUA,26856,5562,2021,1
JATAI,80892,16804,2021,1
JAUPACI,1466,512,2021,1
JESUPOLIS,814,167,2021,1
JOVIANIA,4985,943,2021,1
JUSSARA,16568,4783,2021,1
LAGOA SANTA,601,97,2021,1
LEOPOLDO DE BULHOES,3770,908,2021,1
LUZIANIA,69752,14212,2021,1
MAIRIPOTABA,1300,320,2021,1
MAMBAI,2750,719,2021,1
MARA ROSA,5625,1618,2021,1
MARZAGAO,1240,267,2021,1
MATRINCHA,1997,735,2021,1
MAURILANDIA,6515,1193,2021,1
MIMOSO DE GOIAS,382,91,2021,1
MINACU,20380,6913,2021,1
MINEIROS,46647,10967,2021,1
MOIPORA,702,159,2021,1
MONTE ALEGRE DE GOIAS,1340,458,2021,1
MONTES CLAROS DE GOIAS,4544,1455,2021,1
MONTIVIDIU,7470,1248,2021,1
MONTIVIDIU DO NORTE,1374,535,2021,1
MORRINHOS,34094,7000,2021,1
MORRO AGUDO DE GOIAS,1510,504,2021,1
MOSSAMEDES,2407,598,2021,1
MOZARLANDIA,8950,2878,2021,1
MUNDO NOVO,2622,713,2021,1
MUTUNOPOLIS,1944,762,2021,1
NAZARIO,3684,658,2021,1
NEROPOLIS,17889,3977,2021,1
NIQUELANDIA,22143,4049,2021,1
NOVA AMERICA,1438,428,2021,1
NOVA AURORA,1312,378,2021,1
NOVA CRIXAS,5657,1629,2021,1
NOVA GLORIA,4546,1248,2021,1
NOVA IGUACU DE GOIAS,1155,338,2021,1
NOVA ROMA,802,256,2021,1
NOVA VENEZA,4323,951,2021,1
NOVO BRASIL,2046,707,2021,1
NOVO GAMA,14753,2770,2021,1
NOVO PLANALTO,1614,453,2021,1
ORIZONA,10452,2449,2021,1
OURO VERDE DE GOIAS,1937,365,2021,1
OUVIDOR,3401,540,2021,1
PADRE BERNARDO,7846,1172,2021,1
PALESTINA DE GOIAS,1309,473,2021,1
PALMEIRAS DE GOIAS,17567,3949,2021,1
PALMELO,1138,271,2021,1
PALMINOPOLIS,2496,759,2021,1
PANAMA,1178,209,2021,1
PARANAIGUARA,4988,678,2021,1
PARAUNA,7743,1913,2021,1
PEROLANDIA,1236,175,2021,1
PETROLINA DE GOIAS,4573,981,2021,1
PILAR DE GOIAS,883,215,2021,1
PIRACANJUBA,17801,4070,2021,1
PIRANHAS,7649,2059,2021,1
PIRENOPOLIS,13875,3833,2021,1
PIRES DO RIO,22926,4602,2021,1
PLANALTINA,24447,4316,2021,1
PONTALINA,12292,2909,2021,1
PORANGATU,35411,9843,2021,1
PORTEIRAO,1851,250,2021,1
PORTELANDIA,1572,325,2021,1
POSSE,19103,3884,2021,1
PROFESSOR JAMIL,1250,281,2021,1
QUIRINOPOLIS,37211,7514,2021,1
RIALMA,8713,1965,2021,1
RIANAPOLIS,2914,778,2021,1
RIO QUENTE,2134,432,2021,1
RIO VERDE,153439,33916,2021,1
RUBIATABA,14065,3647,2021,1
SANCLERLANDIA,5851,1560,2021,1
SANTA BARBARA DE GOIAS,3087,608,2021,1
SANTA CRUZ DE GOIAS,880,171,2021,1
SANTA FE DE GOIAS,2549,851,2021,1
SANTA HELENA DE GOIAS,27430,4427,2021,1
SANTA ISABEL,1431,512,2021,1
SANTA RITA DO ARAGUAIA,4688,1479,2021,1
SANTA RITA DO NOVO DESTINO,666,140,2021,1
SANTA ROSA DE GOIAS,1711,425,2021,1
SANTA TEREZA DE GOIAS,1938,502,2021,1
SANTA TEREZINHA DE GOIAS,4947,1745,2021,1
SANTO ANTONIO DA BARRA,1492,370,2021,1
SANTO ANTONIO DE GOIAS,3166,582,2021,1
SANTO ANTONIO DO DESCOBERTO,12402,2946,2021,1
SAO DOMINGOS,2509,856,2021,1
SAO FRANCISCO DE GOIAS,2681,669,2021,1
SAO JOAO D'ALIANCA,3276,534,2021,1
SAO JOAO DA PARAUNA,1110,330,2021,1
SAO LUIS DE MONTES BELOS,25263,6032,2021,1
SAO LUIZ DO NORTE,2069,532,2021,1
SAO MIGUEL DO ARAGUAIA,14668,3404,2021,1
SAO MIGUEL DO PASSA QUATRO,1804,504,2021,1
SAO PATRICIO,990,288,2021,1
SAO SIMAO,9947,1896,2021,1
SENADOR CANEDO,60987,17333,2021,1
SERRANOPOLIS,3404,557,2021,1
SILVANIA,13389,2841,2021,1
SIMOLANDIA,2828,635,2021,1
SITIO D'ABADIA,577,155,2021,1
TAQUARAL DE GOIAS,1964,409,2021,1
TERESINA DE GOIAS,615,142,2021,1
TEREZOPOLIS DE GOIAS,3058,605,2021,1
TRES RANCHOS,1546,290,2021,1
TRINDADE,68712,18574,2021,1
TROMBAS,1573,687,2021,1
TURVANIA,2720,665,2021,1
TURVELANDIA,1892,237,2021,1
UIRAPURU,1027,304,2021,1
URUACU,30118,7191,2021,1
URUANA,9395,2325,2021,1
URUTAI,1657,359,2021,1
VALPARAISO DE GOIAS,38953,6265,2021,1
VARJAO,2187,672,2021,1
VIANOPOLIS,10729,1774,2021,1
VICENTINOPOLIS,5525,1121,2021,1
VILA BOA,864,211,2021,1
VILA PROPICIO,1061,203,2021,1
ACAILANDIA,45474,19207,2021,1
AFONSO CUNHA,702,510,2021,1
AGUA DOCE DO MARANHAO,685,498,2021,1
ALCANTARA,2175,1298,2021,1
ALDEIAS ALTAS,3110,2205,2021,1
ALTAMIRA DO MARANHAO,1463,950,2021,1
ALTO ALEGRE DO MARANHAO,4594,2840,2021,1
ALTO ALEGRE DO PINDARE,3711,2806,2021,1
ALTO PARNAIBA,2463,1370,2021,1
AMAPA DO MARANHAO,863,561,2021,1
AMARANTE DO MARANHAO,8400,6158,2021,1
ANAJATUBA,3956,2619,2021,1
ANAPURUS,2257,1119,2021,1
APICUM-ACU,1225,647,2021,1
ARAGUANA,1485,969,2021,1
ARAIOSES,1873,1453,2021,1
ARAME,5862,4222,2021,1
ARARI,7040,4108,2021,1
AXIXA,2372,1713,2021,1
BACABAL,43303,24027,2021,1
BACABEIRA,3384,1260,2021,1
BACURI,1179,646,2021,1
BACURITUBA,799,647,2021,1
BALSAS,61165,26832,2021,1
BARAO DE GRAJAU,2998,1945,2021,1
BARRA DO CORDA,32713,21330,2021,1
BARREIRINHAS,8878,5627,2021,1
BELA VISTA DO MARANHAO,2728,1657,2021,1
BELAGUA,466,267,2021,1
BENEDITO LEITE,261,155,2021,1
BEQUIMAO,3308,2081,2021,1
BERNARDO DO MEARIM,1647,1143,2021,1
BOA VISTA DO GURUPI,627,358,2021,1
BOM JARDIM,7048,5102,2021,1
BOM JESUS DAS SELVAS,5133,3641,2021,1
BOM LUGAR,2490,1761,2021,1
BREJO,3785,2124,2021,1
BREJO DE AREIA,1527,1242,2021,1
BURITI,3791,2852,2021,1
BURITI BRAVO,3354,2539,2021,1
BURITICUPU,17888,12289,2021,1
BURITIRANA,2630,1876,2021,1
CACHOEIRA GRANDE,762,527,2021,1
CAJAPIO,1184,891,2021,1
CAJARI,1718,1272,2021,1
CAMPESTRE DO MARANHAO,3178,1740,2021,1
CANDIDO MENDES,1306,994,2021,1
CANTANHEDE,2233,1341,2021,1
CAPINZAL DO NORTE,2722,1861,2021,1
CAROLINA,7656,3645,2021,1
CARUTAPERA,2473,1673,2021,1
CAXIAS,58331,35450,2021,1
CEDRAL,1153,751,2021,1
CENTRAL DO MARANHAO,688,444,2021,1
CENTRO DO GUILHERME,1209,867,2021,1
CENTRO NOVO DO MARANHAO,1977,1360,2021,1
CHAPADINHA,23308,13683,2021,1
CIDELANDIA,3559,2080,2021,1
CODO,36958,25709,2021,1
COELHO NETO,11380,8352,2021,1
COLINAS,9872,6851,2021,1
CONCEICAO DO LAGO-ACU,1372,928,2021,1
COROATA,11396,7376,2021,1
CURURUPU,3328,2194,2021,1
DAVINOPOLIS,3135,1696,2021,1
DOM PEDRO,9413,5267,2021,1
DUQUE BACELAR,990,744,2021,1
ESPERANTINOPOLIS,5687,4448,2021,1
ESTREITO,11823,5942,2021,1
FEIRA NOVA DO MARANHAO,1467,960,2021,1
FERNANDO FALCAO,1116,781,2021,1
FORMOSA DA SERRA NEGRA,4231,2894,2021,1
FORTALEZA DOS NOGUEIRAS,4446,2643,2021,1
FORTUNA,3070,2129,2021,1
GODOFREDO VIANA,1038,714,2021,1
GONCALVES DIAS,3085,1875,2021,1
GOVERNADOR ARCHER,1835,1231,2021,1
GOVERNADOR EDISON LOBAO,3642,1804,2021,1
GOVERNADOR EUGENIO BARROS,2615,1567,2021,1
GOVERNADOR LUIZ ROCHA,1279,822,2021,1
GOVERNADOR NEWTON BELLO,1714,1287,2021,1
GOVERNADOR NUNES FREIRE,4355,2579,2021,1
GRACA ARANHA,1469,867,2021,1
GRAJAU,22041,13161,2021,1
GUIMARAES,1145,709,2021,1
HUMBERTO DE CAMPOS,1540,830,2021,1
ICATU,1830,1279,2021,1
IGARAPE DO MEIO,2576,1669,2021,1
IGARAPE GRANDE,3017,2136,2021,1
IMPERATRIZ,165542,58765,2021,1
ITAIPAVA DO GRAJAU,1278,911,2021,1
ITAPECURU MIRIM,15035,8186,2021,1
ITINGA DO MARANHAO,8691,4521,2021,1
JATOBA,925,571,2021,1
JENIPAPO DOS VIEIRAS,1844,1314,2021,1
JOAO LISBOA,6830,3643,2021,1
JOSELANDIA,3798,2750,2021,1
JUNCO DO MARANHAO,852,550,2021,1
LAGO DA PEDRA,17513,12785,2021,1
LAGO DO JUNCO,1789,1338,2021,1
LAGO DOS RODRIGUES,3245,2454,2021,1
LAGO VERDE,2768,1854,2021,1
LAGOA DO MATO,1912,1597,2021,1
LAGOA GRANDE DO MARANHAO,1644,1317,2021,1
LAJEADO NOVO,1508,891,2021,1
LIMA CAMPOS,3799,2464,2021,1
LORETO,1891,1159,2021,1
LUIS DOMINGUES,750,545,2021,1
MAGALHAES DE ALMEIDA,1139,801,2021,1
MARACACUME,4525,2870,2021,1
MARAJA DO SENA,824,730,2021,1
MARANHAOZINHO,1559,966,2021,1
MATA ROMA,2670,1503,2021,1
MATINHA,4169,2849,2021,1
MATOES,2904,2097,2021,1
MATOES DO NORTE,732,404,2021,1
MILAGRES DO MARANHAO,362,203,2021,1
MIRADOR,2329,1545,2021,1
MIRANDA DO NORTE,3842,1757,2021,1
MIRINZAL,2463,1518,2021,1
MONCAO,2961,2128,2021,1
MONTES ALTOS,1973,1232,2021,1
MORROS,2439,1663,2021,1
NINA RODRIGUES,1062,728,2021,1
NOVA COLINAS,1028,619,2021,1
NOVA IORQUE,610,344,2021,1
NOVA OLINDA DO MARANHAO,2711,1698,2021,1
OLHO D'AGUA DAS CUNHAS,5964,3673,2021,1
OLINDA NOVA DO MARANHAO,1844,1267,2021,1
PACO DO LUMIAR,30088,10875,2021,1
PALMEIRANDIA,2565,1839,2021,1
PARAIBANO,5870,4098,2021,1
PARNARAMA,2487,1695,2021,1
PASSAGEM FRANCA,3581,2730,2021,1
PASTOS BONS,4685,2673,2021,1
PAULINO NEVES,719,355,2021,1
PAULO RAMOS,5339,4140,2021,1
PEDREIRAS,19871,11539,2021,1
PEDRO DO ROSARIO,2410,1923,2021,1
PENALVA,3534,2635,2021,1
PERI MIRIM,2056,1406,2021,1
PERITORO,4317,2748,2021,1
PINDARE MIRIM,6965,4312,2021,1
PINHEIRO,27093,15319,2021,1
PIO XII,6006,3784,2021,1
PIRAPEMAS,1677,1186,2021,1
POCAO DE PEDRAS,5372,4214,2021,1
PORTO FRANCO,7088,3287,2021,1
PORTO RICO DO MARANHAO,688,476,2021,1
PRESIDENTE DUTRA,19931,10588,2021,1
PRESIDENTE JUSCELINO,1107,712,2021,1
PRESIDENTE MEDICI,944,633,2021,1
PRESIDENTE SARNEY,2032,1497,2021,1
PRESIDENTE VARGAS,1507,973,2021,1
PRIMEIRA CRUZ,250,119,2021,1
RAPOSA,5884,2779,2021,1
RIACHAO,5102,3047,2021,1
RIBAMAR FIQUENE,1513,801,2021,1
ROSARIO,8130,3928,2021,1
SAMBAIBA,811,499,2021,1
SANTA FILOMENA DO MARANHAO,1168,710,2021,1
SANTA HELENA,5546,2994,2021,1
SANTA INES,35891,18128,2021,1
SANTA LUZIA,14080,8816,2021,1
SANTA LUZIA DO PARUA,5933,3780,2021,1
SANTA QUITERIA DO MARANHAO,3022,1809,2021,1
SANTA RITA,8629,5168,2021,1
SANTANA DO MARANHAO,599,348,2021,1
SANTO AMARO DO MARANHAO,507,187,2021,1
SANTO ANTONIO DOS LOPES,4036,2590,2021,1
SAO BENEDITO DO RIO PRETO,1778,955,2021,1
SAO BENTO,7666,5158,2021,1
SAO BERNARDO,3593,2364,2021,1
SAO DOMINGOS DO AZEITAO,1314,643,2021,1
SAO DOMINGOS DO MARANHAO,9579,5572,2021,1
SAO FELIX DE BALSAS,400,196,2021,1
SAO FRANCISCO DO BREJAO,1988,1168,2021,1
SAO FRANCISCO DO MARANHAO,342,238,2021,1
SAO JOAO BATISTA,2849,2211,2021,1
SAO JOAO DO CARU,1529,1243,2021,1
SAO JOAO DO PARAISO,2408,1381,2021,1
SAO JOAO DO SOTER,1706,1208,2021,1
SAO JOAO DOS PATOS,11102,7353,2021,1
SAO JOSE DE RIBAMAR,46252,17923,2021,1
SAO JOSE DOS BASILIOS,1364,958,2021,1
SAO LUIS,430789,113935,2021,1
SAO LUIS GONZAGA DO MARANHAO,3783,2768,2021,1
SAO MATEUS DO MARANHAO,10226,5994,2021,1
SAO PEDRO DA AGUA BRANCA,2425,1433,2021,1
SAO PEDRO DOS CRENTES,1114,644,2021,1
SAO RAIMUNDO DAS MANGABEIRAS,5321,2655,2021,1
SAO RAIMUNDO DO DOCA BEZERRA,869,672,2021,1
SAO ROBERTO,1137,952,2021,1
SAO VICENTE FERRER,2563,1875,2021,1
SATUBINHA,1143,810,2021,1
SENADOR ALEXANDRE COSTA,1567,1083,2021,1
SENADOR LA ROCQUE,5426,3820,2021,1
SERRANO DO MARANHAO,432,273,2021,1
SITIO NOVO,4073,2607,2021,1
SUCUPIRA DO NORTE,1540,1091,2021,1
SUCUPIRA DO RIACHAO,1000,724,2021,1
TASSO FRAGOSO,2067,1128,2021,1
TIMBIRAS,3768,2586,2021,1
TIMON,50217,30900,2021,1
TRIZIDELA DO VALE,8553,5464,2021,1
TUFILANDIA,913,610,2021,1
TUNTUM,7887,4695,2021,1
TURIACU,3413,2439,2021,1
TURILANDIA,2098,1280,2021,1
TUTOIA,4631,2683,2021,1
URBANO SANTOS,3588,2191,2021,1
VARGEM GRANDE,7416,4912,2021,1
VIANA,12058,8487,2021,1
VILA NOVA DOS MARTIRIOS,2198,1246,2021,1
VITORIA DO MEARIM,5584,3075,2021,1
VITORINO FREIRE,9757,6626,2021,1
ZE DOCA,15162,10694,2021,1
ABADIA DOS DOURADOS,4559,1063,2021,1
ABAETE,13523,2207,2021,1
ABRE CAMPO,6491,1909,2021,1
ACAIACA,1836,582,2021,1
ACUCENA,3544,1710,2021,1
AGUA BOA,4193,2100,2021,1
AGUA COMPRIDA,995,142,2021,1
AGUANIL,1786,292,2021,1
AGUAS FORMOSAS,6007,2359,2021,1
AGUAS VERMELHAS,2544,961,2021,1
AIMORES,10077,4016,2021,1
AIURUOCA,3468,979,2021,1
ALAGOA,1170,369,2021,1
ALBERTINA,1911,435,2021,1
ALEM PARAIBA,27700,5187,2021,1
ALFENAS,50116,9792,2021,1
ALFREDO VASCONCELOS,3500,923,2021,1
ALMENARA,15495,6163,2021,1
ALPERCATA,2039,707,2021,1
ALPINOPOLIS,12762,2346,2021,1
