MUNICIPIO,TOTAL,MOTOCICLETA,ANO,MES
AGUAS VERMELHAS,2904,1054,2023,1
AIMORES,11000,4437,2023,1
AIURUOCA,3718,1037,2023,1
ALAGOA,1272,415,2023,1
ALBERTINA,2101,500,2023,1
ALEM PARAIBA,27748,5283,2023,1
ALFENAS,52152,10618,2023,1
ALFREDO VASCONCELOS,3823,1011,2023,1
ALMENARA,16515,6462,2023,1
ALPERCATA,2242,727,2023,1
ALPINOPOLIS,14109,2633,2023,1
ALTEROSA,9710,2791,2023,1
ALTO CAPARAO,3528,1178,2023,1
ALTO JEQUITIBA,5480,1793,2023,1
ALTO RIO DOCE,5650,2412,2023,1
ALVARENGA,2189,1093,2023,1
ALVINOPOLIS,7022,2416,2023,1
ALVORADA DE MINAS,1594,605,2023,1
AMPARO DA SERRA,2122,913,2023,1
ANDRADAS,30799,6589,2023,1
ANDRELANDIA,5751,969,2023,1
ANGELANDIA,3447,1493,2023,1
ANTONIO CARLOS,5421,1284,2023,1
ANTONIO DIAS,3625,1063,2023,1
ANTONIO PRADO DE MINAS,913,307,2023,1
ARACAI,748,137,2023,1
ARACITABA,738,240,2023,1
ARACUAI,14821,7414,2023,1
ARAGUARI,92719,21579,2023,1
ARANTINA,1412,328,2023,1
ARAPONGA,4190,2165,2023,1
ARAPORA,4231,733,2023,1
ARAPUA,2008,512,2023,1
ARAUJOS,5149,1192,2023,1
ARAXA,76817,13028,2023,1
ARCEBURGO,5602,1093,2023,1
ARCOS,32676,7037,2023,1
AREADO,8779,1343,2023,1
ARGIRITA,997,198,2023,1
ARICANDUVA,1699,899,2023,1
ARINOS,7080,1845,2023,1
ASTOLFO DUTRA,7322,2053,2023,1
ATALEIA,3542,1544,2023,1
AUGUSTO DE LIMA,1519,383,2023,1
BAEPENDI,11826,3470,2023,1
BALDIM,3687,795,2023,1
BAMBUI,16099,2534,2023,1
BANDEIRA,1035,536,2023,1
BANDEIRA DO SUL,3460,490,2023,1
BARAO DE COCAIS,17998,4194,2023,1
BARAO D0 MONTE ALTO,1876,745,2023,1
BARBACENA,73621,14170,2023,1
BARRA LONGA,2411,950,2023,1
BARROSO,11728,2359,2023,1
BELA VISTA DE MINAS,4730,692,2023,1
BELMIRO BRAGA,1306,214,2023,1
BELO HORIZONTE,2603439,265794,2023,1
BELO ORIENTE,11328,2683,2023,1
BELO VALE,5245,1311,2023,1
BERILO,4053,2353,2023,1
BERIZAL,1749,800,2023,1
BERTOPOLIS,823,376,2023,1
BETIM,220309,36380,2023,1
BIAS FORTES,1230,382,2023,1
BICAS,8534,1230,2023,1
BIQUINHAS,1664,314,2023,1
BOA ESPERANCA,25233,4830,2023,1
BOCAINA DE MINAS,3512,1116,2023,1
BOCAIUVA,27690,8498,2023,1
BOM DESPACHO,35218,6624,2023,1
BOM JARDIM DE MINAS,4102,854,2023,1
BOM JESUS DA PENHA,3824,1267,2023,1
BOM JESUS DO AMPARO,3117,643,2023,1
BOM JESUS DO GALHO,5808,2640,2023,1
BOM REPOUSO,8271,2336,2023,1
BOM SUCESSO,8292,1524,2023,1
BONFIM,4660,1793,2023,1
BONFINOPOLIS DE MINAS,2987,805,2023,1
BONITO DE MINAS,1672,804,2023,1
BORDA DA MATA,11294,2390,2023,1
BOTELHOS,9930,1790,2023,1
BOTUMIRIM,1518,679,2023,1
BRAS PIRES,2435,964,2023,1
BRASILANDIA DE MINAS,8060,2016,2023,1
BRASILIA DE MINAS,13762,4932,2023,1
BRASOPOLIS,8470,1950,2023,1
BRAUNAS,1638,713,2023,1
BRUMADINHO,25885,4810,2023,1
BUENO BRANDAO,8676,2169,2023,1
BUENOPOLIS,4210,1128,2023,1
BUGRE,1514,521,2023,1
BURITIS,11148,2337,2023,1
BURITIZEIRO,10980,3957,2023,1
CABECEIRA GRANDE,1349,280,2023,1
CABO VERDE,6724,1089,2023,1
CACHOEIRA DA PRATA,1688,281,2023,1
CACHOEIRA DE MINAS,5520,1304,2023,1
CACHOEIRA DE PAJEU,2075,670,2023,1
CACHOEIRA DOURADA,1255,222,2023,1
CAETANOPOLIS,5635,1148,2023,1
CAETE,25498,6047,2023,1
CAIANA,2303,928,2023,1
CAJURI,1975,814,2023,1
CALDAS,8532,1338,2023,1
CAMACHO,1822,668,2023,1
CAMANDUCAIA,15926,4084,2023,1
CAMBUI,21615,4926,2023,1
CAMBUQUIRA,6965,1379,2023,1
CAMPANARIO,1048,348,2023,1
CAMPANHA,9667,2290,2023,1
CAMPESTRE,16918,4784,2023,1
CAMPINA VERDE,10498,2050,2023,1
CAMPO AZUL,883,401,2023,1
CAMPO BELO,35126,7375,2023,1
CAMPO DO MEIO,5865,1181,2023,1
CAMPO FLORIDO,4217,544,2023,1
CAMPOS ALTOS,8403,839,2023,1
CAMPOS GERAIS,14301,2910,2023,1
CANA VERDE,3081,937,2023,1
CANAA,2833,1479,2023,1
CANAPOLIS,5936,954,2023,1
CANDEIAS,9637,2538,2023,1
CANTAGALO,1752,731,2023,1
CAPARAO,3077,1222,2023,1
CAPELA NOVA,2558,1030,2023,1
CAPELINHA,26495,10376,2023,1
CAPETINGA,3772,435,2023,1
CAPIM BRANCO,5180,947,2023,1
CAPINOPOLIS,9740,1687,2023,1
CAPITAO ANDRADE,2590,1305,2023,1
CAPITAO ENEAS,4463,1725,2023,1
CAPITOLIO,7747,1670,2023,1
CAPUTIRA,5969,2158,2023,1
CARAI,4216,2258,2023,1
CARANAIBA,1188,357,2023,1
CARANDAI,15471,2711,2023,1
CARANGOLA,16841,5229,2023,1
CARATINGA,48630,14419,2023,1
CARBONITA,5513,2213,2023,1
CAREACU,3298,442,2023,1
CARLOS CHAGAS,6510,2704,2023,1
CARMESIA,2772,449,2023,1
CARMO DA CACHOEIRA,5292,811,2023,1
CARMO DA MATA,6619,1747,2023,1
CARMO DE MINAS,5257,1264,2023,1
CARMO DO CAJURU,14981,4546,2023,1
CARMO DO PARANAIBA,22550,4646,2023,1
CARMO DO RIO CLARO,12971,2329,2023,1
CARMOPOLIS DE MINAS,12294,3319,2023,1
CARNEIRINHO,5871,1253,2023,1
CARRANCAS,2027,326,2023,1
CARVALHOPOLIS,2107,608,2023,1
CARVALHOS,2430,715,2023,1
CASA GRANDE,1173,449,2023,1
CASCALHO RICO,1194,228,2023,1
CASSIA,11515,1588,2023,1
CATAGUASES,40717,13041,2023,1
CATAS ALTAS,3020,401,2023,1
CATAS ALTAS DA NORUEGA,1519,623,2023,1
CATUJI,2061,700,2023,1
CATUTI,3733,2160,2023,1
CAXAMBU,12422,2477,2023,1
CEDRO DO ABAETE,505,117,2023,1
CENTRAL DE MINAS,3698,1509,2023,1
CENTRALINA,3852,644,2023,1
CHACARA,1269,339,2023,1
CHALE,4101,2109,2023,1
CHAPADA DO NORTE,2374,1332,2023,1
CHAPADA GAUCHA,4402,1421,2023,1
CHIADOR,2371,290,2023,1
CIPOTANEA,3581,1975,2023,1
CLARAVAL,2419,449,2023,1
CLARO DOS POCOES,2282,887,2023,1
CLAUDIO,21014,4883,2023,1
COIMBRA,4255,1550,2023,1
COLUNA,4034,2028,2023,1
COMENDADOR GOMES,1309,323,2023,1
COMERCINHO,2012,1157,2023,1
CONCEICAO DA APARECIDA,7032,1806,2023,1
CONCEICAO DA BARRA DE MINAS,2082,696,2023,1
CONCEICAO DAS ALAGOAS,14081,2203,2023,1
CONCEICAO DAS PEDRAS,1783,521,2023,1
CONCEICAO DE IPANEMA,2183,1101,2023,1
CONCEICAO DO MATO DENTRO,8993,2689,2023,1
CONCEICAO DO PARA,3187,888,2023,1
CONCEICAO DO RIO VERDE,5750,971,2023,1
CONCEICAO DOS OUROS,5701,1038,2023,1
CONEGO MARINHO,1585,876,2023,1
CONFINS,5656,880,2023,1
CONGONHAL,7259,1801,2023,1
CONGONHAS,32138,4461,2023,1
CONGONHAS DO NORTE,1750,671,2023,1
CONQUISTA,3677,366,2023,1
CONSELHEIRO LAFAIETE,82565,18050,2023,1
CONSELHEIRO PENA,10049,3883,2023,1
CONSOLACAO,634,171,2023,1
CONTAGEM,340673,53958,2023,1
COQUEIRAL,5021,1182,2023,1
CORACAO DE JESUS,8548,3308,2023,1
CORDISBURGO,3452,769,2023,1
CORDISLANDIA,1554,272,2023,1
CORINTO,12556,3381,2023,1
COROACI,3350,1537,2023,1
COROMANDEL,20522,2826,2023,1
CORONEL FABRICIANO,52949,13571,2023,1
CORONEL MURTA,2731,1495,2023,1
CORONEL PACHECO,834,106,2023,1
CORONEL XAVIER CHAVES,1566,397,2023,1
CORREGO DANTA,1613,185,2023,1
CORREGO DO BOM JESUS,2338,682,2023,1
CORREGO FUNDO,4090,827,2023,1
CORREGO NOVO,1117,506,2023,1
COUTO DE MAGALHAES DE MINAS,1793,429,2023,1
CRISOLITA,1050,473,2023,1
CRISTAIS,7574,1707,2023,1
CRISTALIA,1973,1071,2023,1
CRISTIANO OTONI,3309,723,2023,1
CRISTINA,4427,1226,2023,1
CRUCILANDIA,3598,1210,2023,1
CRUZEIRO DA FORTALEZA,2236,506,2023,1
CRUZILIA,9782,2092,2023,1
CUPARAQUE,2027,910,2023,1
CURRAL DE DENTRO,2580,1023,2023,1
CURVELO,51859,13758,2023,1
DATAS,2067,398,2023,1
DELFIM MOREIRA,3135,968,2023,1
DELFINOPOLIS,3803,598,2023,1
DELTA,7217,767,2023,1
DESCOBERTO,2376,741,2023,1
DESTERRO DE ENTRE RIOS,5159,1908,2023,1
DESTERRO DO MELO,2105,941,2023,1
DIAMANTINA,25339,6798,2023,1
DIOGO DE VASCONCELOS,1535,724,2023,1
DIONISIO,2668,806,2023,1
DIVINESIA,1718,543,2023,1
DIVINO,12246,4311,2023,1
DIVINO DAS LARANJEIRAS,1624,579,2023,1
DIVINOLANDIA DE MINAS,3752,1423,2023,1
DIVINOPOLIS,154998,32858,2023,1
DIVISA ALEGRE,1510,435,2023,1
DIVISA NOVA,3133,525,2023,1
DIVISOPOLIS,1646,578,2023,1
DOM BOSCO,1630,661,2023,1
DOM CAVATI,3349,918,2023,1
DOM JOAQUIM,1538,596,2023,1
DOM SILVERIO,2755,981,2023,1
DOM VICOSO,1524,502,2023,1
DONA EUZEBIA,4006,1135,2023,1
DORES DE CAMPOS,6431,1630,2023,1
DORES DE GUANHAES,2110,934,2023,1
DORES DO INDAIA,8582,1077,2023,1
DORES DO TURVO,3630,1565,2023,1
DORESOPOLIS,715,147,2023,1
DOURADOQUARA,973,216,2023,1
DURANDE,4303,1818,2023,1
ELOI MENDES,14879,3000,2023,1
ENGENHEIRO CALDAS,4246,1210,2023,1
ENGENHEIRO NAVARRO,2609,707,2023,1
ENTRE FOLHAS,2933,1411,2023,1
ENTRE RIOS DE MINAS,10442,2797,2023,1
ERVALIA,13298,5086,2023,1
ESMERALDAS,24077,4846,2023,1
ESPERA FELIZ,14985,5073,2023,1
ESPINOSA,17912,9672,2023,1
ESPIRITO SANTO DO DOURADO,3315,841,2023,1
ESTIVA,7604,1675,2023,1
ESTRELA DALVA,941,203,2023,1
ESTRELA DO INDAIA,1667,271,2023,1
ESTRELA DO SUL,3000,486,2023,1
EUGENOPOLIS,5588,1859,2023,1
EWBANK DA CAMARA,1132,187,2023,1
EXTREMA,27438,5269,2023,1
FAMA,772,100,2023,1
FARIA LEMOS,1215,392,2023,1
FELICIO DOS SANTOS,2419,973,2023,1
FELISBURGO,2379,1096,2023,1
FELIXLANDIA,6925,1442,2023,1
FERNANDES TOURINHO,1255,495,2023,1
FERROS,4694,2014,2023,1
FERVEDOURO,5502,1893,2023,1
FLORESTAL,4769,1130,2023,1
FORMIGA,52573,14333,2023,1
FORMOSO,1911,525,2023,1
FORTALEZA DE MINAS,2123,465,2023,1
FORTUNA DE MINAS,1279,311,2023,1
FRANCISCO BADARO,2844,1857,2023,1
FRANCISCO DUMONT,2365,670,2023,1
FRANCISCO SA,8894,3266,2023,1
FRANCISCOPOLIS,1284,661,2023,1
FREI GASPAR,1591,802,2023,1
FREI INOCENCIO,3414,1197,2023,1
FREI LAGONEGRO,1408,749,2023,1
FRONTEIRA,8452,1734,2023,1
FRONTEIRA DOS VALES,956,434,2023,1
FRUTA DE LEITE,1242,623,2023,1
FRUTAL,49750,9971,2023,1
FUNILANDIA,1719,412,2023,1
GALILEIA,2303,664,2023,1
GAMELEIRAS,1735,925,2023,1
GLAUCILANDIA,726,341,2023,1
GOIABEIRA,1671,816,2023,1
GOIANA,1914,359,2023,1
GONCALVES,2904,786,2023,1
GONZAGA,3311,1418,2023,1
GOUVEA,5521,1185,2023,1
GOVERNADOR VALADARES,152741,47355,2023,1
GRAO MOGOL,4054,1513,2023,1
GRUPIARA,689,187,2023,1
GUANHAES,21225,7381,2023,1
GUAPE,8423,2166,2023,1
GUARACIABA,4593,2201,2023,1
GUARACIAMA,2421,857,2023,1
GUARANESIA,13128,2791,2023,1
GUARANI,3257,743,2023,1
GUARARA,1933,380,2023,1
GUARDA-MOR,3990,485,2023,1
GUAXUPE,36342,7115,2023,1
GUIDOVAL,4264,1745,2023,1
GUIMARANIA,4678,990,2023,1
GUIRICEMA,5799,2525,2023,1
GURINHATA,2515,557,2023,1
HELIODORA,3020,699,2023,1
IAPU,4843,1460,2023,1
IBERTIOGA,2168,529,2023,1
IBIA,13876,1821,2023,1
IBIAI,2262,969,2023,1
IBIRACATU,1590,856,2023,1
IBIRACI,6681,787,2023,1
IBIRITE,78011,17750,2023,1
IBITIURA DE MINAS,2235,519,2023,1
IBITURUNA,951,167,2023,1
ICARAI DE MINAS,2308,1241,2023,1
IGARAPE,27073,4016,2023,1
IGARATINGA,6963,1994,2023,1
IGUATAMA,4159,577,2023,1
IJACI,3868,597,2023,1
ILICINEA,8262,2266,2023,1
IMBE DE MINAS,2990,1414,2023,1
INCONFIDENTES,4327,990,2023,1
INDAIABIRA,2246,1070,2023,1
INDIANOPOLIS,3254,675,2023,1
INGAI,956,194,2023,1
INHAPIM,13661,5193,2023,1
INHAUMA,2565,515,2023,1
INIMUTABA,2688,1022,2023,1
IPABA,6070,1274,2023,1
IPANEMA,12038,4560,2023,1
IPATINGA,161588,38867,2023,1
IPIACU,2272,640,2023,1
IPUIUNA,7888,1106,2023,1
IRAI DE MINAS,4962,769,2023,1
ITABIRA,68879,15140,2023,1
ITABIRINHA,6805,3124,2023,1
ITABIRITO,36732,6914,2023,1
ITACAMBIRA,371,150,2023,1
ITACARAMBI,6715,3296,2023,1
ITAGUARA,10772,2934,2023,1
ITAIPE,4082,1772,2023,1
ITAJUBA,52592,11659,2023,1
ITAMARANDIBA,21550,7768,2023,1
ITAMARATI DE MINAS,1763,459,2023,1
ITAMBACURI,7614,2883,2023,1
ITAMBE DO MATO DENTRO,801,320,2023,1
ITAMOGI,7306,1224,2023,1
ITAMONTE,9631,2231,2023,1
ITANHANDU,9979,1765,2023,1
ITANHOMI,6325,2725,2023,1
ITAOBIM,7635,2382,2023,1
ITAPAGIPE,8774,1925,2023,1
ITAPECERICA,11296,2958,2023,1
ITAPEVA,7152,1326,2023,1
ITATIAIUCU,7296,1003,2023,1
ITAU DE MINAS,9969,1382,2023,1
ITAUNA,69158,14324,2023,1
ITAVERAVA,2287,955,2023,1
ITINGA,3338,1541,2023,1
ITUETA,2678,1111,2023,1
ITUIUTABA,75365,18226,2023,1
ITUMIRIM,2864,674,2023,1
ITURAMA,30503,5820,2023,1
ITUTINGA,2215,320,2023,1
JABOTICATUBAS,9092,2644,2023,1
JACINTO,2861,1177,2023,1
JACUI,6306,2160,2023,1
JACUTINGA,17763,3486,2023,1
JAGUARACU,1391,359,2023,1
JAIBA,18091,8092,2023,1
JAMPRUCA,1026,513,2023,1
JANAUBA,40244,16010,2023,1
JANUARIA,27696,13366,2023,1
JAPARAIBA,2870,763,2023,1
JAPONVAR,2794,1078,2023,1
JECEABA,3143,970,2023,1
JENIPAPO DE MINAS,2532,1547,2023,1
JEQUERI,6081,2342,2023,1
JEQUITAI,2831,1141,2023,1
JEQUITIBA,2427,639,2023,1
JEQUITINHONHA,6525,2790,2023,1
JESUANIA,2531,688,2023,1
JOAIMA,3961,1629,2023,1
JOANESIA,1879,916,2023,1
JOAO MONLEVADE,51520,7854,2023,1
JOAO PINHEIRO,30114,5491,2023,1
JOAQUIM FELICIO,1218,272,2023,1
JORDANIA,2101,1122,2023,1
JOSE GONCALVES DE MINAS,2142,1158,2023,1
JOSE RAYDAN,1849,897,2023,1
JOSENOPOLIS,811,440,2023,1
JUATUBA,14581,2036,2023,1
JUIZ DE FORA,294652,42311,2023,1
JURAMENTO,716,287,2023,1
JURUAIA,8097,2797,2023,1
JUVENILIA,1044,436,2023,1
LADAINHA,4217,2169,2023,1
LAGAMAR,4016,818,2023,1
LAGOA DA PRATA,38417,8437,2023,1
LAGOA DOS PATOS,1159,441,2023,1
LAGOA DOURADA,9499,3418,2023,1
LAGOA FORMOSA,12612,2119,2023,1
LAGOA GRANDE,4881,1400,2023,1
LAGOA SANTA,38140,7265,2023,1
LAJINHA,12478,5037,2023,1
LAMBARI,14143,3364,2023,1
LAMIM,1888,858,2023,1
LARANJAL,3623,948,2023,1
LASSANCE,2105,639,2023,1
LAVRAS,71424,16247,2023,1
LEANDRO FERREIRA,1837,505,2023,1
LEME DO PRADO,2137,1125,2023,1
LEOPOLDINA,25187,5073,2023,1
LIBERDADE,3296,667,2023,1
LIMA DUARTE,7939,1568,2023,1
LIMEIRA DO OESTE,5088,918,2023,1
LONTRA,2690,999,2023,1
LUISBURGO,4506,1784,2023,1
LUISLANDIA,1327,483,2023,1
LUMINARIAS,3483,944,2023,1
LUZ,12110,1846,2023,1
MACHACALIS,2319,918,2023,1
MACHADO,24700,5101,2023,1
MADRE DE DEUS DE MINAS,2987,610,2023,1
MALACACHETA,7269,2836,2023,1
MAMONAS,3736,2112,2023,1
MANGA,6243,2611,2023,1
MANHUACU,48120,12116,2023,1
MANHUMIRIM,12468,3254,2023,1
MANTENA,20841,9135,2023,1
MAR DE ESPANHA,7156,1306,2023,1
MARAVILHAS,7643,1426,2023,1
MARIA DA FE,6288,1458,2023,1
MARIANA,33400,7387,2023,1
MARILAC,1373,605,2023,1
MARIO CAMPOS,8189,1265,2023,1
MARIPA DE MINAS,1924,407,2023,1
MARLIERIA,1900,550,2023,1
MARMELOPOLIS,1561,622,2023,1
MARTINHO CAMPOS,10021,1675,2023,1
MARTINS SOARES,4431,1559,2023,1
MATA VERDE,2085,1044,2023,1
MATERLANDIA,1766,846,2023,1
MATEUS LEME,17899,3043,2023,1
MATHIAS LOBATO,985,359,2023,1
MATIAS BARBOSA,8899,1148,2023,1
MATIAS CARDOSO,1794,779,2023,1
MATIPO,8608,2040,2023,1
MATO VERDE,9088,5366,2023,1
MATOZINHOS,23014,3535,2023,1
MATUTINA,2385,479,2023,1
MEDEIROS,2461,463,2023,1
MEDINA,6005,1719,2023,1
MENDES PIMENTEL,2791,1281,2023,1
MERCES,6440,2216,2023,1
MESQUITA,2004,721,2023,1
MINAS NOVAS,9072,4414,2023,1
MINDURI,1955,400,2023,1
MIRABELA,7560,1957,2023,1
MIRADOURO,5142,1872,2023,1
MIRAI,7474,2566,2023,1
MIRAVANIA,1004,494,2023,1
MOEDA,3511,788,2023,1
MOEMA,6107,1598,2023,1
MONJOLOS,278,108,2023,1
MONSENHOR PAULO,4500,820,2023,1
MONTALVANIA,5429,2284,2023,1
MONTE ALEGRE DE MINAS,13411,2105,2023,1
MONTE AZUL,11946,6179,2023,1
MONTE BELO,9640,2256,2023,1
MONTE CARMELO,39354,8692,2023,1
MONTE FORMOSO,1423,655,2023,1
MONTE SANTO DE MINAS,15739,3072,2023,1
MONTE SIAO,19068,4842,2023,1
MONTES CLAROS,235842,79606,2023,1
MONTEZUMA,2685,1442,2023,1
MORADA NOVA DE MINAS,4493,826,2023,1
MORRO DA GARCA,852,234,2023,1
MORRO DO PILAR,1192,498,2023,1
MUNHOZ,5422,1462,2023,1
MURIAE,60627,18436,2023,1
MUTUM,13175,6402,2023,1
MUZAMBINHO,17715,4005,2023,1
NACIP RAYDAN,682,346,2023,1
NANUQUE,22222,9828,2023,1
NAQUE,2805,725,2023,1
NATALANDIA,1367,469,2023,1
NATERCIA,2896,908,2023,1
NAZARENO,5336,1002,2023,1
NEPOMUCENO,16331,3088,2023,1
NINHEIRA,3081,1507,2023,1
NOVA BELEM,1428,788,2023,1
NOVA ERA,9225,1602,2023,1
NOVA LIMA,52410,9227,2023,1
NOVA MODICA,1003,540,2023,1
NOVA PONTE,9285,912,2023,1
NOVA PORTEIRINHA,2661,1267,2023,1
NOVA RESENDE,16351,5918,2023,1
NOVA SERRANA,56311,19127,2023,1
NOVA UNIAO,3597,727,2023,1
NOVO CRUZEIRO,11193,5961,2023,1
NOVO ORIENTE DE MINAS,2650,1206,2023,1
NOVORIZONTE,2112,1163,2023,1
OLARIA,942,227,2023,1
OLHOS-D'AGUA,3035,801,2023,1
OLIMPIO NORONHA,1012,208,2023,1
OLIVEIRA,25797,5901,2023,1
OLIVEIRA FORTES,760,216,2023,1
ONCA DE PITANGUI,1052,373,2023,1
ORATORIOS,2055,749,2023,1
ORIZANIA,4121,1385,2023,1
OURO BRANCO,24673,4596,2023,1
OURO FINO,22922,4856,2023,1
OURO PRETO,41218,8357,2023,1
OURO VERDE DE MINAS,2399,1235,2023,1
PADRE CARVALHO,1174,488,2023,1
PADRE PARAISO,8094,2899,2023,1
PAI PEDRO,1495,847,2023,1
PAINEIRAS,2827,705,2023,1
PAINS,5198,831,2023,1
PAIVA,548,147,2023,1
PALMA,2952,991,2023,1
PALMOPOLIS,1858,1155,2023,1
PAPAGAIOS,11200,2836,2023,1
PARA DE MINAS,72006,20497,2023,1
PARACATU,55080,10486,2023,1
PARAGUACU,13457,3120,2023,1
PARAISOPOLIS,11965,2464,2023,1
PARAOPEBA,15284,2928,2023,1
PASSA QUATRO,8898,1925,2023,1
PASSA TEMPO,5493,1152,2023,1
PASSA VINTE,3125,400,2023,1
PASSABEM,646,213,2023,1
PASSOS,80592,22708,2023,1
PATIS,1395,552,2023,1
PATOS DE MINAS,122664,30513,2023,1
PATROCINIO,68901,12312,2023,1
PATROCINIO DO MURIAE,3077,1028,2023,1
PAULA CANDIDO,4494,2040,2023,1
PAULISTAS,1888,819,2023,1
PAVAO,1995,710,2023,1
PECANHA,7694,3135,2023,1
PEDRA AZUL,7242,2388,2023,1
PEDRA BONITA,4513,1573,2023,1
PEDRA DO ANTA,1758,778,2023,1
PEDRA DO INDAIA,2343,543,2023,1
PEDRA DOURADA,1056,425,2023,1
PEDRALVA,6271,1529,2023,1
PEDRAS DE MARIA DA CRUZ,2336,1075,2023,1
PEDRINOPOLIS,1853,182,2023,1
PEDRO LEOPOLDO,37340,7362,2023,1
PEDRO TEIXEIRA,923,270,2023,1
PEQUERI,1734,285,2023,1
PEQUI,3270,853,2023,1
PERDIGAO,7021,2050,2023,1
PERDIZES,9651,1181,2023,1
PERDOES,14677,2544,2023,1
PERIQUITO,2052,550,2023,1
PESCADOR,937,385,2023,1
PIAU,1540,449,2023,1
PIEDADE DE CARATINGA,5143,1747,2023,1
PIEDADE DE PONTE NOVA,1613,443,2023,1
PIEDADE DO RIO GRANDE,2117,539,2023,1
PIEDADE DOS GERAIS,3343,1398,2023,1
PIMENTA,6084,1876,2023,1
PINGO D'AGUA,1325,434,2023,1
PINTOPOLIS,1850,968,2023,1
PIRACEMA,4490,1634,2023,1
PIRAJUBA,2876,331,2023,1
PIRANGA,7384,2878,2023,1
PIRANGUCU,2545,835,2023,1
PIRANGUINHO,5055,923,2023,1
PIRAPETINGA,10275,2972,2023,1
PIRAPORA,30156,9454,2023,1
PIRAUBA,5211,1287,2023,1
PITANGUI,19648,5828,2023,1
PIUMHI,26774,6376,2023,1
PLANURA,5899,767,2023,1
POCO FUNDO,13232,4373,2023,1
POCOS DE CALDAS,120727,18134,2023,1
POCRANE,4056,2046,2023,1
POMPEU,16110,3356,2023,1
PONTE NOVA,34423,9212,2023,1
PONTO CHIQUE,953,457,2023,1
PONTO DOS VOLANTES,2561,907,2023,1
PORTEIRINHA,22755,11669,2023,1
PORTO FIRME,4338,1778,2023,1
POTE,5279,2213,2023,1
POUSO ALEGRE,99859,17379,2023,1
POUSO ALTO,3250,699,2023,1
PRADOS,5485,1997,2023,1
PRATA,16720,3165,2023,1
PRATAPOLIS,6720,1090,2023,1
PRATINHA,2482,612,2023,1
PRESIDENTE BERNARDES,2407,1263,2023,1
PRESIDENTE JUSCELINO,1289,344,2023,1
PRESIDENTE KUBITSCHEK,1202,391,2023,1
PRESIDENTE OLEGARIO,10746,2669,2023,1
PRUDENTE DE MORAIS,5828,826,2023,1
QUARTEL GERAL,1420,261,2023,1
QUELUZITA,944,315,2023,1
RAPOSOS,8170,2472,2023,1
RAUL SOARES,12842,5457,2023,1
RECREIO,4026,829,2023,1
REDUTO,3620,1106,2023,1
RESENDE COSTA,7798,2130,2023,1
RESPLENDOR,9418,3452,2023,1
RESSAQUINHA,2775,645,2023,1
RIACHINHO,2784,1033,2023,1
RIACHO DOS MACHADOS,3477,1780,2023,1
RIBEIRAO DAS NEVES,121192,27627,2023,1
RIBEIRAO VERMELHO,1448,257,2023,1
RIO ACIMA,5109,1077,2023,1
RIO CASCA,5564,1306,2023,1
RIO DO PRADO,1187,551,2023,1
RIO DOCE,1329,406,2023,1
RIO ESPERA,2794,1571,2023,1
RIO MANSO,3309,1023,2023,1
RIO NOVO,4392,678,2023,1
RIO PARANAIBA,9576,2082,2023,1
RIO PARDO DE MINAS,12875,6602,2023,1
RIO PIRACICABA,6655,1140,2023,1
RIO POMBA,10613,2744,2023,1
RIO PRETO,7141,1513,2023,1
RIO VERMELHO,4688,2128,2023,1
RITAPOLIS,2119,628,2023,1
ROCHEDO DE MINAS,1041,272,2023,1
RODEIRO,4710,1348,2023,1
ROMARIA,1805,259,2023,1
ROSARIO DA LIMEIRA,2772,1166,2023,1
RUBELITA,1193,599,2023,1
RUBIM,2461,1169,2023,1
SABARA,56520,14963,2023,1
SABINOPOLIS,6932,2956,2023,1
SACRAMENTO,18531,2900,2023,1
SALINAS,21478,9318,2023,1
SALTO DA DIVISA,783,268,2023,1
SANTA BARBARA,16178,2866,2023,1
SANTA BARBARA DO LESTE,5126,1729,2023,1
SANTA BARBARA DO MONTE VERDE,4138,529,2023,1
SANTA BARBARA DO TUGURIO,2252,594,2023,1
SANTA CRUZ DE MINAS,4283,1380,2023,1
SANTA CRUZ DE SALINAS,1286,681,2023,1
SANTA CRUZ DO ESCALVADO,2349,857,2023,1
SANTA EFIGENIA DE MINAS,2189,1090,2023,1
SANTA FE DE MINAS,545,227,2023,1
SANTA HELENA DE MINAS,1394,696,2023,1
SANTA JULIANA,9618,1023,2023,1
SANTA LUZIA,92628,21507,2023,1
SANTA MARGARIDA,10222,2959,2023,1
SANTA MARIA DE ITABIRA,5050,1731,2023,1
SANTA MARIA DO SALTO,1088,494,2023,1
SANTA MARIA DO SUACUI,5128,2095,2023,1
SANTA RITA DE CALDAS,7000,1698,2023,1
SANTA RITA DE IBITIPOCA,1332,393,2023,1
SANTA RITA DE JACUTINGA,2840,680,2023,1
SANTA RITA DE MINAS,3054,947,2023,1
SANTA RITA DO ITUETO,4104,1829,2023,1
SANTA RITA DO SAPUCAI,23498,5053,2023,1
SANTA ROSA DA SERRA,2195,519,2023,1
SANTA VITORIA,13065,2600,2023,1
SANTANA DA VARGEM,3933,607,2023,1
SANTANA DE CATAGUASES,1632,663,2023,1
SANTANA DE PIRAPAMA,2685,858,2023,1
SANTANA DO DESERTO,1875,305,2023,1
SANTANA DO GARAMBEU,938,265,2023,1
SANTANA DO JACARE,1960,316,2023,1
SANTANA DO MANHUACU,4965,2120,2023,1
SANTANA DO PARAISO,12252,3369,2023,1
